PURCHASE_ID,TIME_RECEIVED,TIME_DELIVERED,END_AMOUNT_WITH_VAT_EUR,DROPOFF_DISTANCE_STRAIGHT_LINE_METRES,DELIVERY_AREA_ID
5f3e33b9733316d05d4b8cdc,2022-08-20T08:26:33.024Z,2022-08-20T08:58:20.876Z,16.55,1495,5db02e5d401d690c836b9ead
5f3e956255adab8502af9ceb,2022-08-20T15:23:14.927Z,2022-08-20T15:43:50.688Z,20.55,657,5db02e5d401d690c836b9ead
5f3e6570076b93b87f6cbaa0,2022-08-20T11:58:40.744Z,2022-08-20T12:26:17.724Z,19.75,998,5db02e5d401d690c836b9ead
5f3e7f7e1860e5f2f46cce9f,2022-08-20T13:49:50.015Z,2022-08-20T14:24:20.315Z,53.25,1864,5db02e5d401d690c836b9ead
5f3e4029b2c365251534ae94,2022-08-20T09:19:37.816Z,2022-08-20T09:39:55.048Z,14.15,1467,5db02e5d401d690c836b9ead
5f3e5088d12c64f299c4980c,2022-08-20T10:29:28.683Z,2022-08-20T10:54:25.322Z,17.75,2240,5db02e5d401d690c836b9ead
5f3e96185ffea90c88d28aa2,2022-08-20T15:26:16.288Z,2022-08-20T15:53:42.737Z,51.2,2388,5db02e5d401d690c836b9ead
5f3e6427b47f48a66150dee5,2022-08-20T11:53:11.832Z,2022-08-20T15:10:04.616Z,22.4,2418,5db02e5d401d690c836b9ead
5f3eb3b8340a9e901089874d,2022-08-20T17:32:40.738Z,2022-08-20T17:58:37.145Z,24.7,2874,5db02e5d401d690c836b9ead
5f3e88fa5b841144db035773,2022-08-20T14:30:18.057Z,2022-08-20T14:52:48.523Z,42.7,661,5db02e5d401d690c836b9ead
5f3e7076b91fe3fe820c9421,2022-08-20T12:45:42.257Z,2022-08-20T13:05:06.01Z,26.4,2570,5db02e5d401d690c836b9ead
5f3e30b7a592e09c63f1178a,2022-08-20T08:13:43.431Z,2022-08-20T08:52:44.874Z,18.3,443,5db02e5d401d690c836b9ead
5f3e749a9fca36b53608d84e,2022-08-20T13:03:22.447Z,2022-08-20T13:38:52.101Z,21.35,2691,5db02e5d401d690c836b9ead
5f3e34808104a749965459d2,2022-08-20T08:29:52.6Z,2022-08-20T08:50:04.923Z,22.55,493,5db02e5d401d690c836b9ead
5f3eb1447796876f4a860399,2022-08-20T17:22:12.967Z,2022-08-20T17:51:07.222Z,16.65,1159,5db02e5d401d690c836b9ead
5f3e9e13dfb8bc03b386057a,2022-08-20T16:00:19.405Z,2022-08-20T16:37:07.035Z,23.55,2569,5db02e5d401d690c836b9ead
5f3e27128d99aa845a08c7fe,2022-08-20T07:32:34.183Z,2022-08-20T08:08:52.679Z,15.25,1456,5db02e5d401d690c836b9ead
5f3e98adfc61ee16ca25e3bb,2022-08-20T15:37:17.364Z,2022-08-20T15:57:20.706Z,18.95,1172,5db02e5d401d690c836b9ead
5f3eb6e4a4ac9a26788681ce,2022-08-20T17:46:12.778Z,2022-08-20T18:04:03.252Z,15.75,1583,5db02e5d401d690c836b9ead
5f3e650f49ef9166faf6bb1f,2022-08-20T11:57:03.947Z,2022-08-20T12:23:59.74Z,28.55,2376,5db02e5d401d690c836b9ead
5f3ebd458c3aab3a6651b51b,2022-08-20T18:13:25.34Z,2022-08-20T18:43:41.299Z,15.2,1766,5db02e5d401d690c836b9ead
5f3e6173001ca77c9408d54b,2022-08-20T11:41:39.473Z,2022-08-20T12:04:27.732Z,24.6,2545,5db02e5d401d690c836b9ead
5f3ea976ff2acc54b3c93642,2022-08-20T16:48:54.418Z,2022-08-20T17:34:21.082Z,16.45,1963,5db02e5d401d690c836b9ead
5f3e7d7dc07461bc75750101,2022-08-20T13:41:17.422Z,2022-08-20T14:02:42.395Z,14.35,942,5db02e5d401d690c836b9ead
5f3e46e234f5f1d5e4c4a897,2022-08-20T09:48:18.757Z,2022-08-20T10:11:53.211Z,26.2,2009,5db02e5d401d690c836b9ead
5f3ea0b605570c1fa6b972f4,2022-08-20T16:11:34.701Z,2022-08-20T16:58:22.955Z,17.5,1408,5db02e5d401d690c836b9ead
5f3eb377a4ac9a2678867a11,2022-08-20T17:31:35.566Z,2022-08-20T18:06:15.499Z,21.8,2085,5db02e5d401d690c836b9ead
5f3e2043a6d15675a2df3b29,2022-08-20T07:03:31.086Z,2022-08-20T07:24:32.718Z,18.55,3410,5db02e5d401d690c836b9ead
5f3e91f6737fdde6dcec2444,2022-08-20T15:08:38.466Z,2022-08-20T15:37:02.683Z,22,542,5db02e5d401d690c836b9ead
5f3ea006be7d17747d9fe758,2022-08-20T16:08:38.474Z,2022-08-20T17:02:13.006Z,22.4,2167,5db02e5d401d690c836b9ead
5f3ebb6a72dab824c3907cbe,2022-08-20T18:05:30.914Z,2022-08-20T18:40:05.288Z,15.4,1312,5db02e5d401d690c836b9ead
5f3e4b2c779947cc996ef75c,2022-08-20T10:06:36.882Z,2022-08-20T10:23:41.24Z,17.3,1964,5db02e5d401d690c836b9ead
5f3e8fd6737fdde6dcec1fbd,2022-08-20T14:59:34.516Z,2022-08-20T15:21:28.665Z,16.75,2307,5db02e5d401d690c836b9ead
5f3ea248987799e8cbd8139c,2022-08-20T16:18:16.469Z,2022-08-20T17:11:43.18Z,25,2629,5db02e5d401d690c836b9ead
5f3eb84244a3f857b7817740,2022-08-20T17:52:02.418Z,2022-08-20T18:14:21.268Z,16.85,789,5db02e5d401d690c836b9ead
5f3e4cff611e9b2628c91d76,2022-08-20T10:14:23.411Z,2022-08-20T10:27:27.245Z,14.45,1432,5db02e5d401d690c836b9ead
5f3e8ec50d653ee5261ee258,2022-08-20T14:55:01.899Z,2022-08-20T15:13:04.747Z,15.65,1347,5db02e5d401d690c836b9ead
5f3e9c9583f329efdf935bec,2022-08-20T15:53:57.11Z,2022-08-20T16:27:32.853Z,23.9,405,5db02e5d401d690c836b9ead
5f3eb962980aeda7a39372f7,2022-08-20T17:56:50.736Z,2022-08-20T18:44:45.324Z,27.45,1695,5db02e5d401d690c836b9ead
5f3e57d8d8847752cdae0e54,2022-08-20T11:00:40.554Z,2022-08-20T11:27:45.568Z,31.95,1332,5db02e5d401d690c836b9ead
5f3ea352fce0ded3bb5c1d8a,2022-08-20T16:22:42.34Z,2022-08-20T17:05:45.041Z,25.95,2376,5db02e5d401d690c836b9ead
5f3e69aab78bd5cf4fb2b597,2022-08-20T12:16:42.306Z,2022-08-20T12:47:44.02Z,19,2147,5db02e5d401d690c836b9ead
5f3e8404b63bab1cd708d643,2022-08-20T14:09:08.961Z,2022-08-20T14:42:48.531Z,36,2078,5db02e5d401d690c836b9ead
5f3ea18ca01e119647868013,2022-08-20T16:15:08.983Z,2022-08-20T17:03:18.995Z,22.1,1313,5db02e5d401d690c836b9ead
5f3e2c5bc2d69af021f10f72,2022-08-20T07:55:07.83Z,2022-08-20T08:22:44.716Z,15.65,1335,5db02e5d401d690c836b9ead
5f3e85a155c43eb97ac1c2bd,2022-08-20T14:16:01.53Z,2022-08-20T14:54:58.538Z,35.55,1391,5db02e5d401d690c836b9ead
5f3eb429eebbfa381e1cde14,2022-08-20T17:34:33.992Z,2022-08-20T18:09:55.194Z,19.65,2702,5db02e5d401d690c836b9ead
5f3e9db2dd0ad7feab6706d9,2022-08-20T15:58:42.038Z,2022-08-20T16:29:40.902Z,35,272,5db02e5d401d690c836b9ead
5f3e96238163c1da79e9b7a9,2022-08-20T15:26:27.4Z,2022-08-20T15:45:34.882Z,17.45,2973,5db02e5d401d690c836b9ead
5f3e936155adab8502af9896,2022-08-20T15:14:41.386Z,2022-08-20T15:45:12.804Z,22.5,1380,5db02e5d401d690c836b9ead
5f3e783208d17cd272ff3c03,2022-08-20T13:18:42.257Z,2022-08-20T14:05:06.293Z,45.7,4467,5db02e5d401d690c836b9ead
5fce54db61e7c6b3edc3ca40,2022-12-07T16:14:19.894Z,2022-12-07T16:41:19.781Z,23.9,1861,5db02e5d401d690c836b9ead
5fce253dc37014f7d75306d1,2022-12-07T12:51:09.457Z,2022-12-07T13:15:24.949Z,16.4,1896,5db02e5d401d690c836b9ead
5fce498903ed48f798d1ab6b,2022-12-07T15:26:01.701Z,2022-12-07T15:44:13.54Z,13.9,275,5db02e5d401d690c836b9ead
5fce62fa68b6b90c6fd19063,2022-12-07T17:14:34.941Z,2022-12-07T17:29:49.82Z,17.4,658,5db02e5d401d690c836b9ead
5fce55eefd9d7884c91681b1,2022-12-07T16:18:54.545Z,2022-12-07T16:44:15.702Z,11.9,591,5db02e5d401d690c836b9ead
5fce53ac5f96d70e78d19801,2022-12-07T16:09:16.562Z,2022-12-07T16:38:43.676Z,35.9,1168,5db02e5d401d690c836b9ead
5fce620b0461973cffe29c9d,2022-12-07T17:10:35.838Z,2022-12-07T17:30:19.788Z,11.9,906,5db02e5d401d690c836b9ead
5fce49379a2e9348a859755d,2022-12-07T15:24:39.428Z,2022-12-07T16:28:33.718Z,17.4,1936,5db02e5d401d690c836b9ead
5fce204d210c9db08e3a2d9d,2022-12-07T12:30:05.172Z,2022-12-07T12:42:40.507Z,15.4,158,5db02e5d401d690c836b9ead
5fce47c870fecbeaa8ded852,2022-12-07T15:18:32.871Z,2022-12-07T15:36:55.552Z,21.9,1442,5db02e5d401d690c836b9ead
5fce0531394ef6bb7cf207d6,2022-12-07T10:34:25.865Z,2022-12-07T14:37:23.318Z,11.9,938,5db02e5d401d690c836b9ead
5fce5d571268c437fa0fa044,2022-12-07T16:50:31.318Z,2022-12-07T17:21:15.807Z,22.9,1446,5db02e5d401d690c836b9ead
5fce38507b20c4fa2372ef0f,2022-12-07T14:12:32.956Z,2022-12-07T14:35:31.301Z,24.9,1515,5db02e5d401d690c836b9ead
5fce456bb2c9b2f64adc2cd6,2022-12-07T15:08:27.015Z,2022-12-07T15:43:21.554Z,27.4,3217,5db02e5d401d690c836b9ead
5fce0a91b225a3c978bbfcec,2022-12-07T10:57:21.302Z,2022-12-07T11:31:56.297Z,21.4,1436,5db02e5d401d690c836b9ead
5fce580a5b19cb194238ec63,2022-12-07T16:27:54.445Z,2022-12-07T16:54:41.763Z,14.4,935,5db02e5d401d690c836b9ead
5fce42417d5d4b8392c3ccac,2022-12-07T14:54:57.687Z,2022-12-07T15:12:11.468Z,15.9,1057,5db02e5d401d690c836b9ead
5fce46d9894a2b71bb84161f,2022-12-07T15:14:33.22Z,2022-12-07T15:44:19.495Z,16.9,1272,5db02e5d401d690c836b9ead
5fce602f979f5c611a38d303,2022-12-07T17:02:39.832Z,2022-12-07T17:47:39.896Z,31.8,2410,5db02e5d401d690c836b9ead
5fce2d5604f2d84daeeb833b,2022-12-07T13:25:42.271Z,2022-12-07T13:50:45.631Z,23.45,4489,5db02e5d401d690c836b9ead
5fce2e62c08258ac332c9923,2022-12-07T13:30:10.175Z,2022-12-07T14:07:07.232Z,13,948,5db02e5d401d690c836b9ead
5fce420f03ed48f798d19e05,2022-12-07T14:54:07.711Z,2022-12-07T15:16:55.407Z,19.3,1615,5db02e5d401d690c836b9ead
5fce7f63efb3e51578e29abf,2022-12-07T19:15:47.499Z,2022-12-07T19:36:38.234Z,15.8,1021,5db02e5d401d690c836b9ead
5fce38e50561c3d023e2a08e,2022-12-07T14:15:01.222Z,2022-12-07T14:36:15.308Z,34.7,616,5db02e5d401d690c836b9ead
5fce17a0bea377afa5351ca4,2022-12-07T11:53:04.324Z,2022-12-07T12:09:28.447Z,13.9,1148,5db02e5d401d690c836b9ead
5fce4788956751a5727a3168,2022-12-07T15:17:28.995Z,2022-12-07T15:47:29.555Z,32.3,1443,5db02e5d401d690c836b9ead
5fcdf2ebea1b7cf4e55917b7,2022-12-07T09:16:27.064Z,2022-12-07T09:44:03.747Z,12.6,790,5db02e5d401d690c836b9ead
5fcde4b4d29ce048aaff0da4,2022-12-07T08:15:48.222Z,2022-12-07T08:40:35.524Z,17,2353,5db02e5d401d690c836b9ead
5fce32fbe72cddc06388f98e,2022-12-07T13:49:47.038Z,2022-12-07T14:11:19.198Z,19.3,1377,5db02e5d401d690c836b9ead
5fce0a30e7feeecf6171127b,2022-12-07T10:55:44.498Z,2022-12-07T11:28:38.175Z,12.5,622,5db02e5d401d690c836b9ead
5fce787cf48573c26dedca0b,2022-12-07T18:46:20.969Z,2022-12-07T19:00:16.149Z,11.9,243,5db02e5d401d690c836b9ead
5fcdefa3ca89c44d4c25cea8,2022-12-07T09:02:27.304Z,2022-12-07T09:19:19.644Z,13.4,912,5db02e5d401d690c836b9ead
5fce3049f4ec8392fb47d1b8,2022-12-07T13:38:17.078Z,2022-12-07T14:01:43.267Z,21.6,2353,5db02e5d401d690c836b9ead
5fce0b0a4a92052428f2099b,2022-12-07T10:59:22.519Z,2022-12-07T11:27:48.187Z,33.5,1327,5db02e5d401d690c836b9ead
5fcde9987d49f0d773fd0649,2022-12-07T08:36:40.352Z,2022-12-07T09:13:59.73Z,21.7,763,5db02e5d401d690c836b9ead
5fcde4e2c31532502b5d027a,2022-12-07T08:16:34.213Z,2022-12-07T09:42:31.802Z,17.4,720,5db02e5d401d690c836b9ead
5fce21c31fa86d580d08516d,2022-12-07T12:36:19.737Z,2022-12-07T13:10:22.709Z,24.9,1654,5db02e5d401d690c836b9ead
5fce486321a5ddaf2356abd3,2022-12-07T15:21:07.574Z,2022-12-07T15:42:57.493Z,11.9,285,5db02e5d401d690c836b9ead
5fce3c3d5b311073275908bf,2022-12-07T14:29:17.852Z,2022-12-07T14:50:33.337Z,25.8,2874,5db02e5d401d690c836b9ead
5fce02dab1a161a1660ae5ea,2022-12-07T10:24:26.358Z,2022-12-07T10:52:46.11Z,19.8,2712,5db02e5d401d690c836b9ead
5fce4d1175f2b8b58762b1a9,2022-12-07T15:41:05.102Z,2022-12-07T15:55:51.543Z,33.7,137,5db02e5d401d690c836b9ead
5fcde2fc61d2af7a3b8c2949,2022-12-07T08:08:28.054Z,2022-12-07T08:43:49.471Z,26.9,1845,5db02e5d401d690c836b9ead
5fce73a370d29a8046ce2f10,2022-12-07T18:25:39.016Z,2022-12-07T18:51:02.143Z,19.35,1391,5db02e5d401d690c836b9ead
5fce84ed7a4f86d33735ca06,2022-12-07T19:39:25.588Z,2022-12-07T20:18:14.352Z,17.9,1573,5db02e5d401d690c836b9ead
5fce0501715d1f0612615bdc,2022-12-07T10:33:37.778Z,2022-12-07T11:19:16.195Z,17.15,1311,5db02e5d401d690c836b9ead
5fce581bf79f8743b8f9040a,2022-12-07T16:28:11.477Z,2022-12-07T17:16:15.793Z,16.35,2563,5db02e5d401d690c836b9ead
5fcde359a87a90bf8bb5bcc9,2022-12-07T08:10:01.535Z,2022-12-07T08:36:49.468Z,13.6,553,5db02e5d401d690c836b9ead
5fce09db97d3ac9db5352a6f,2022-12-07T10:54:19.57Z,2022-12-07T11:11:20.178Z,19.95,304,5db02e5d401d690c836b9ead
5fce4867dfc57fa8957a35e0,2022-12-07T15:21:11.968Z,2022-12-07T15:41:29.569Z,14.7,1491,5db02e5d401d690c836b9ead
5fce59b9420c034c5493a7e4,2022-12-07T16:35:05.513Z,2022-12-07T17:11:13.785Z,14.4,1240,5db02e5d401d690c836b9ead
5fce68ea9d7122b73735d20c,2022-12-07T17:39:54.978Z,2022-12-07T18:01:51.912Z,15,1556,5db02e5d401d690c836b9ead
5fce5ac42f170172435976ff,2022-12-07T16:39:32.016Z,2022-12-07T17:10:01.757Z,44.25,411,5db02e5d401d690c836b9ead
5fce6f3ce28e01c6fe4c3694,2022-12-07T18:06:52.781Z,2022-12-07T18:33:14.069Z,21.3,1382,5db02e5d401d690c836b9ead
5fcdeda0d832dcb85bf202b4,2022-12-07T08:53:52.268Z,2022-12-07T09:16:43.59Z,14.65,1479,5db02e5d401d690c836b9ead
5fce663df4b69429a8c3c0fe,2022-12-07T17:28:29.557Z,2022-12-07T18:03:13.955Z,18.25,1921,5db02e5d401d690c836b9ead
5fce6177a45ac9ef31978653,2022-12-07T17:08:07.14Z,2022-12-07T17:25:09.976Z,14.55,855,5db02e5d401d690c836b9ead
5fce651f1a33ca388a1673e0,2022-12-07T17:23:43.834Z,2022-12-07T17:50:42.048Z,17,1605,5db02e5d401d690c836b9ead
5fcde542d29ce048aaff0e7e,2022-12-07T08:18:10.645Z,2022-12-07T08:58:59.541Z,25.7,1054,5db02e5d401d690c836b9ead
5fce5a5721a5ddaf2356c767,2022-12-07T16:37:43.928Z,2022-12-07T17:17:38.133Z,20.05,442,5db02e5d401d690c836b9ead
5fce5b984f628e50e4a011eb,2022-12-07T16:43:04.1Z,2022-12-07T17:10:35.974Z,20.95,1561,5db02e5d401d690c836b9ead
5fce248fc37014f7d75305e7,2022-12-07T12:48:15.407Z,2022-12-07T13:18:22.725Z,18.35,1283,5db02e5d401d690c836b9ead
5fcdf053d222bfb2fea53541,2022-12-07T09:05:23.989Z,2022-12-07T10:06:01.925Z,18.15,2902,5db02e5d401d690c836b9ead
5fce38fcfcaf94e4119d2552,2022-12-07T14:15:24.002Z,2022-12-07T14:40:07.314Z,19.05,1799,5db02e5d401d690c836b9ead
5fce1a2c1d1a02c83bc7d722,2022-12-07T12:03:56.184Z,2022-12-07T12:27:04.461Z,27.95,1685,5db02e5d401d690c836b9ead
5fce1105f4aa0f505a24a962,2022-12-07T11:24:53.171Z,2022-12-07T11:52:40.252Z,14.5,1817,5db02e5d401d690c836b9ead
5fce76225cc4f814b97a3690,2022-12-07T18:36:18.014Z,2022-12-07T19:00:28.128Z,14.9,1242,5db02e5d401d690c836b9ead
5fce055558a5d4d389531b12,2022-12-07T10:35:01.542Z,2022-12-07T10:52:34.224Z,49.85,240,5db02e5d401d690c836b9ead
5fce03a458a5d4d389531812,2022-12-07T10:27:48.676Z,2022-12-07T10:59:36.119Z,13.9,1335,5db02e5d401d690c836b9ead
5fce54ea12d511d503c5c8e8,2022-12-07T16:14:34.32Z,2022-12-07T16:33:49.825Z,28.45,701,5db02e5d401d690c836b9ead
5fce2fa056732c5d0b6bc871,2022-12-07T13:35:28.512Z,2022-12-07T13:58:47.175Z,20.2,1321,5db02e5d401d690c836b9ead
5fce747599b4e1c0f67128c6,2022-12-07T18:29:09.597Z,2022-12-07T18:47:52.4Z,20.3,1669,5db02e5d401d690c836b9ead
5fce80c517e3bda930766bb3,2022-12-07T19:21:41.885Z,2022-12-07T19:40:04.24Z,25.25,1528,5db02e5d401d690c836b9ead
5fce415cdfc57fa8957a2b08,2022-12-07T14:51:08.985Z,2022-12-07T15:11:37.452Z,20.5,1732,5db02e5d401d690c836b9ead
5fce54f459e27cd34f71142c,2022-12-07T16:14:44.113Z,2022-12-07T16:43:07.686Z,19.3,2446,5db02e5d401d690c836b9ead
5fce6dff76701061967112ef,2022-12-07T18:01:35.906Z,2022-12-07T18:36:56.234Z,13.9,1580,5db02e5d401d690c836b9ead
5fce317becd6b1cae49c6ab0,2022-12-07T13:43:23.26Z,2022-12-07T14:12:33.318Z,12.45,996,5db02e5d401d690c836b9ead
5fce882fc9900b61157118b1,2022-12-07T19:53:19.336Z,2022-12-07T20:27:34.39Z,16.15,1190,5db02e5d401d690c836b9ead
5fce5065090d0567e7596006,2022-12-07T15:55:17.093Z,2022-12-07T16:20:43.621Z,23.8,2713,5db02e5d401d690c836b9ead
5fce55892f17017243596e3f,2022-12-07T16:17:13.874Z,2022-12-07T16:43:51.886Z,23.8,1529,5db02e5d401d690c836b9ead
5fcdf05ea80bf4fa6e898ba3,2022-12-07T09:05:34.609Z,2022-12-07T09:31:07.674Z,19.3,738,5db02e5d401d690c836b9ead
5fce285da44c0f716860631a,2022-12-07T13:04:29.715Z,2022-12-07T13:27:05.545Z,16,368,5db02e5d401d690c836b9ead
5fce3114f7adb06242b59751,2022-12-07T13:41:40.13Z,2022-12-07T14:07:53.205Z,52.6,457,5db02e5d401d690c836b9ead
5fce375ab2c9b2f64adc1816,2022-12-07T14:08:26.071Z,2022-12-07T14:45:17.397Z,46,3048,5db02e5d401d690c836b9ead
5fce0168c3d66a3ceb590bce,2022-12-07T10:18:16.47Z,2022-12-07T10:39:22.119Z,11.9,239,5db02e5d401d690c836b9ead
5fce0956b6ad75799962ab3e,2022-12-07T10:52:06.826Z,2022-12-07T11:15:26.309Z,15.7,1917,5db02e5d401d690c836b9ead
5fce4ef944368c8f00edd05b,2022-12-07T15:49:13.447Z,2022-12-07T16:09:49.667Z,14.7,818,5db02e5d401d690c836b9ead
5fce796f3693e4071235c484,2022-12-07T18:50:23.674Z,2022-12-07T19:02:42.244Z,16.5,805,5db02e5d401d690c836b9ead
5fcde1f2817444f9db613fce,2022-12-07T08:04:02.889Z,2022-12-07T08:25:25.407Z,19.7,2606,5db02e5d401d690c836b9ead
5fcdf87727de8ab82183414b,2022-12-07T09:40:07.03Z,2022-12-07T10:21:49.873Z,13.9,1210,5db02e5d401d690c836b9ead
5fce7c308e09f2b4ffa2b106,2022-12-07T19:02:08.334Z,2022-12-07T19:26:10.283Z,24.9,789,5db02e5d401d690c836b9ead
5fce4ace59e27cd34f71037a,2022-12-07T15:31:26.318Z,2022-12-07T15:51:35.712Z,13.7,839,5db02e5d401d690c836b9ead
5fce736711f173fdc006a890,2022-12-07T18:24:39.139Z,2022-12-07T18:44:36.153Z,13.9,733,5db02e5d401d690c836b9ead
5fcdf3e7003eebd91462a83d,2022-12-07T09:20:39.534Z,2022-12-07T09:49:17.83Z,21.7,543,5db02e5d401d690c836b9ead
5fce6df6345b82a6b68f4106,2022-12-07T18:01:26.753Z,2022-12-07T18:14:26.371Z,12.8,542,5db02e5d401d690c836b9ead
5fce414370fecbeaa8decf27,2022-12-07T14:50:43.321Z,2022-12-07T15:14:33.531Z,23.9,2263,5db02e5d401d690c836b9ead
5fce706e2a143dd96062c3fe,2022-12-07T18:11:58.172Z,2022-12-07T18:29:10.209Z,14,943,5db02e5d401d690c836b9ead
5fce3cbea9360a64b36da21f,2022-12-07T14:31:26.205Z,2022-12-07T14:51:27.422Z,19.5,2606,5db02e5d401d690c836b9ead
5fcdf410f1db1fc2413443e4,2022-12-07T09:21:20.458Z,2022-12-07T09:56:23.757Z,13.9,1467,5db02e5d401d690c836b9ead
5fce3196be5fafeb4b83579c,2022-12-07T13:43:50.152Z,2022-12-07T13:59:57.257Z,29.9,1442,5db02e5d401d690c836b9ead
5fce2a7fc37014f7d7530e77,2022-12-07T13:13:35.902Z,2022-12-07T13:33:45.653Z,13.7,817,5db02e5d401d690c836b9ead
5fce0a7795d39e0a76c7ea67,2022-12-07T10:56:55.788Z,2022-12-07T11:34:10.203Z,25.5,4334,5db02e5d401d690c836b9ead
5fcde5272f54e8d39da7de64,2022-12-07T08:17:43.862Z,2022-12-07T08:56:27.556Z,15.7,1128,5db02e5d401d690c836b9ead
5fcdfc700cc8173f43f3d9d2,2022-12-07T09:57:04.359Z,2022-12-07T10:18:15.987Z,12.6,756,5db02e5d401d690c836b9ead
5fcdf3e0cc5d3f18c67840c6,2022-12-07T09:20:32.519Z,2022-12-07T09:58:29.823Z,25.8,986,5db02e5d401d690c836b9ead
5fce3683b2c9b2f64adc16dd,2022-12-07T14:04:51.333Z,2022-12-07T14:35:55.29Z,22.1,1229,5db02e5d401d690c836b9ead
5fce69f4f3f5527f03f8fc38,2022-12-07T17:44:20.936Z,2022-12-07T18:04:03.978Z,20.2,250,5db02e5d401d690c836b9ead
5fce0f2a9ded91041ef9e47f,2022-12-07T11:16:58.809Z,2022-12-07T11:34:06.236Z,17.1,443,5db02e5d401d690c836b9ead
5fce189b41fd5f908225daa5,2022-12-07T11:57:15.474Z,2022-12-07T12:35:34.501Z,41.3,1970,5db02e5d401d690c836b9ead
5fce5621e96502624fc79e97,2022-12-07T16:19:45.096Z,2022-12-07T16:45:49.763Z,30.2,188,5db02e5d401d690c836b9ead
5fce5dedd1656517ecb6f049,2022-12-07T16:53:01.933Z,2022-12-07T17:15:47.801Z,18.5,474,5db02e5d401d690c836b9ead
5fcdf2e90cc8173f43f3c862,2022-12-07T09:16:25.434Z,2022-12-07T09:46:31.719Z,25.8,679,5db02e5d401d690c836b9ead
5fce5d2d63735170f00e5a0b,2022-12-07T16:49:49.707Z,2022-12-07T17:15:11.975Z,20.3,358,5db02e5d401d690c836b9ead
5fce3ae103ed48f798d19410,2022-12-07T14:23:29.087Z,2022-12-07T14:57:31.387Z,11.9,883,5db02e5d401d690c836b9ead
5fce20217ea4c797dbf3cd69,2022-12-07T12:29:21.432Z,2022-12-07T12:57:58.543Z,13.55,985,5db02e5d401d690c836b9ead
5fce5a4db7fbbc3ec2359596,2022-12-07T16:37:33.168Z,2022-12-07T17:13:03.847Z,24.45,1104,5db02e5d401d690c836b9ead
5fce65533dd56ebcb7595b97,2022-12-07T17:24:35.905Z,2022-12-07T17:39:03.89Z,17.25,865,5db02e5d401d690c836b9ead
5fce59ffe4fb6d487af5fbbd,2022-12-07T16:36:15.533Z,2022-12-07T17:01:31.73Z,29.1,249,5db02e5d401d690c836b9ead
5fce3b574aae58532562b8f4,2022-12-07T14:25:27.471Z,2022-12-07T14:52:57.382Z,29,1726,5db02e5d401d690c836b9ead
5fce6773e89d83c58bb701ad,2022-12-07T17:33:39.775Z,2022-12-07T17:54:12.031Z,16.2,1426,5db02e5d401d690c836b9ead
5fce14a32db377bf426295d1,2022-12-07T11:40:19.056Z,2022-12-07T12:06:14.326Z,11.9,716,5db02e5d401d690c836b9ead
5fce6bb62602ce908cf4cac0,2022-12-07T17:51:50.267Z,2022-12-07T18:05:45.988Z,11.9,434,5db02e5d401d690c836b9ead
5fce5feca24fc2291db12bce,2022-12-07T17:01:32.848Z,2022-12-07T17:26:02.291Z,16.4,643,5db02e5d401d690c836b9ead
5fcdf4060cc8173f43f3ca8b,2022-12-07T09:21:10.327Z,2022-12-07T10:05:49.966Z,13.9,1264,5db02e5d401d690c836b9ead
5fce4d6c23db692d0e9cac0c,2022-12-07T15:42:36.562Z,2022-12-07T16:18:20.004Z,24.9,289,5db02e5d401d690c836b9ead
5fce4790230f8908a2a00e78,2022-12-07T15:17:36.46Z,2022-12-07T15:47:15.52Z,29.9,324,5db02e5d401d690c836b9ead
5fce615fd1656517ecb6f519,2022-12-07T17:07:43.398Z,2022-12-07T17:23:29.937Z,13.9,323,5db02e5d401d690c836b9ead
5fce3a20103c1cc0e7d194c9,2022-12-07T14:20:16.42Z,2022-12-07T14:39:57.39Z,27.9,337,5db02e5d401d690c836b9ead
5fce706d0461973cffe2b1ed,2022-12-07T18:11:57.051Z,2022-12-07T18:33:18.222Z,12.9,526,5db02e5d401d690c836b9ead
5fce0434ebebb9aa7267f850,2022-12-07T10:30:12.78Z,2022-12-07T10:48:08.25Z,16.9,533,5db02e5d401d690c836b9ead
5fce7217355c4a261093a859,2022-12-07T18:19:03.753Z,2022-12-07T18:58:30.102Z,33.9,1533,5db02e5d401d690c836b9ead
5fce1f3407f86fd923b5b4ee,2022-12-07T12:25:24.228Z,2022-12-07T12:46:28.521Z,25.9,3760,5db02e5d401d690c836b9ead
5fce5175f3ca497a0c9d2964,2022-12-07T15:59:49.44Z,2022-12-07T16:13:01.561Z,12.9,152,5db02e5d401d690c836b9ead
5fce42abb6fe8b731eb13f41,2022-12-07T14:56:43.774Z,2022-12-07T15:14:45.387Z,12.4,497,5db02e5d401d690c836b9ead
5fce06b01a4d03b5122c7d51,2022-12-07T10:40:48.861Z,2022-12-07T10:57:44.105Z,24.9,1117,5d78a7e552dfabd5251dab7b
5fce4d32b1e0e3ea08ce1e06,2022-12-07T15:41:38.888Z,2022-12-07T15:58:17.542Z,15.2,1044,5d78a7e552dfabd5251dab7b
5fcdf63761a474afb4a54008,2022-12-07T09:30:31.69Z,2022-12-07T10:31:58.042Z,18.3,4886,5d78a7e552dfabd5251dab7b
