ad_id,date,spend,impressions,inline_link_clicks,account_id
3030,2024-09-13,17.44,1330,177,101
3030,2024-09-16,38.71,4653,108,101
3030,2024-09-17,11.04,3790,118,101
3030,2024-09-19,33.28,1449,164,101
3030,2024-09-22,80.29,3244,146,101
3030,2024-09-24,26.1,3973,146,101
3030,2024-09-27,10.63,2612,60,101
3030,2024-09-28,65.31,4227,121,101
3030,2024-09-29,35.35,1495,135,101
3030,2024-09-30,14.51,3525,74,101
3030,2024-10-01,70.75,692,148,101
3030,2024-10-02,36.39,3916,14,101
3030,2024-10-03,36.79,791,162,101
3030,2024-10-04,75.87,4852,199,101
3030,2024-10-05,25.77,4882,34,101
3030,2024-10-06,23.02,4542,120,101
3030,2024-10-08,51.22,2499,197,101
3030,2024-10-10,13.66,3175,105,101
3030,2024-10-11,64.84,1328,107,101
3030,2024-10-12,75.29,3267,173,101
3030,2024-10-13,48.03,683,57,101
3030,2024-10-15,68.76,1149,120,101
3030,2024-10-18,99.54,4711,148,101
3030,2024-10-20,81.91,3565,156,101
3030,2024-10-21,78.46,4079,80,101
3030,2024-10-22,80.05,2767,138,101
3030,2024-10-23,64.42,1984,183,101
3030,2024-10-24,10.45,2196,14,101
3030,2024-10-26,34.73,4288,163,101
3030,2024-10-28,18.74,2341,14,101
3030,2024-10-29,29.9,2857,196,101
3030,2024-10-30,84.43,3946,172,101
3031,2024-09-01,58.73,4396,152,101
3031,2024-09-02,40.65,3337,123,101
3031,2024-09-03,86.89,4587,63,101
3031,2024-09-04,25.3,3695,75,101
3031,2024-09-05,69.46,1143,171,101
3031,2024-09-06,98.65,1180,63,101
3031,2024-09-07,57.66,2990,84,101
3031,2024-09-09,52.06,1777,169,101
3031,2024-09-10,66.18,4035,116,101
3031,2024-09-12,97.6,4520,70,101
3031,2024-09-13,58.38,3600,165,101
3031,2024-09-15,45.62,2231,38,101
3031,2024-09-16,26.08,1803,198,101
3031,2024-09-18,41.68,2283,117,101
3031,2024-09-20,79.34,1365,180,101
3031,2024-09-24,58.21,3712,67,101
3031,2024-09-26,51.75,4181,50,101
3031,2024-09-28,35.96,4863,95,101
3031,2024-09-30,71.5,1305,108,101
3031,2024-10-01,47.63,3926,115,101
3031,2024-10-02,12.61,2336,45,101
3031,2024-10-03,55.3,1159,163,101
3031,2024-10-04,46.79,687,93,101
3031,2024-10-05,24.98,4365,185,101
3031,2024-10-06,43.33,3689,151,101
3031,2024-10-07,27.37,1822,127,101
3031,2024-10-08,88.72,1935,130,101
3031,2024-10-11,36.37,753,62,101
3031,2024-10-12,51.33,4134,71,101
3031,2024-10-15,20.0,3213,50,101
3031,2024-10-16,74.98,1072,11,101
3031,2024-10-17,71.38,3828,143,101
3031,2024-10-20,47.54,2630,193,101
3031,2024-10-21,74.42,4875,192,101
3031,2024-10-22,53.27,989,84,101
3031,2024-10-25,13.59,3772,193,101
3031,2024-10-27,49.6,1516,36,101
3031,2024-10-28,33.62,1415,194,101
3031,2024-10-29,47.16,3283,46,101
3032,2024-09-02,18.74,1106,127,101
3032,2024-09-04,32.03,2629,97,101
3032,2024-09-05,50.02,4189,189,101
3032,2024-09-06,34.78,792,45,101
3032,2024-09-07,35.96,2310,104,101
3032,2024-09-08,74.24,3012,193,101
3032,2024-09-09,67.05,4393,192,101
3032,2024-09-10,36.54,1553,47,101
3032,2024-09-11,87.32,2607,173,101
3032,2024-09-12,86.58,2981,47,101
3032,2024-09-13,33.35,4666,200,101
3032,2024-09-15,52.93,1895,98,101
3032,2024-09-16,62.84,4604,90,101
3032,2024-09-17,44.02,4475,175,101
3032,2024-09-18,57.27,1936,133,101
3032,2024-09-20,95.23,3304,67,101
3032,2024-09-21,30.19,2779,165,101
3032,2024-09-24,42.09,4262,155,101
3032,2024-09-30,30.55,2159,103,101
3032,2024-10-01,45.86,1309,94,101
3032,2024-10-02,34.43,4880,199,101
3032,2024-10-03,17.15,958,124,101
3032,2024-10-04,32.32,2597,199,101
3032,2024-10-05,94.27,2507,68,101
3032,2024-10-06,51.05,829,165,101
3032,2024-10-07,34.97,2056,197,101
3032,2024-10-09,91.28,4780,87,101
3032,2024-10-10,30.48,4409,128,101
3032,2024-10-11,89.35,918,91,101
3032,2024-10-13,53.05,4120,31,101
3032,2024-10-14,18.99,2261,163,101
3032,2024-10-15,61.24,4020,38,101
3032,2024-10-16,49.84,2095,160,101
3032,2024-10-18,51.06,504,74,101
3032,2024-10-20,54.33,1946,94,101
3032,2024-10-21,56.28,2954,77,101
3032,2024-10-23,34.78,4621,89,101
3032,2024-10-24,20.03,1992,134,101
3032,2024-10-25,90.4,4674,130,101
3032,2024-10-26,26.09,4039,182,101
3032,2024-10-27,93.28,4130,97,101
3032,2024-10-28,58.47,1996,59,101
3033,2024-09-01,55.16,3121,145,101
3033,2024-09-02,71.63,2222,156,101
3033,2024-09-03,39.14,2072,111,101
3033,2024-09-06,24.14,4730,131,101
3033,2024-09-07,80.99,2706,68,101
3033,2024-09-09,87.06,2987,104,101
3033,2024-09-10,40.03,3399,200,101
3033,2024-09-11,37.72,3723,116,101
3033,2024-09-12,94.6,953,114,101
3033,2024-09-13,82.48,4242,80,101
3033,2024-09-14,73.39,2208,179,101
3033,2024-09-15,36.53,3559,16,101
3033,2024-09-16,81.18,3168,152,101
3033,2024-09-17,27.95,2261,168,101
3033,2024-09-18,87.08,1375,29,101
3033,2024-09-19,39.29,4429,194,101
3033,2024-09-20,95.68,876,178,101
3033,2024-09-21,96.38,4489,73,101
3033,2024-09-22,64.6,3572,25,101
3033,2024-09-23,67.57,2761,147,101
3033,2024-09-24,93.12,1409,130,101
3033,2024-09-25,77.48,3158,197,101
3033,2024-09-26,23.66,1732,160,101
3033,2024-09-27,28.0,1220,122,101
3033,2024-09-28,61.55,2635,152,101
3033,2024-09-29,36.23,679,45,101
3033,2024-10-01,80.73,3071,102,101
3033,2024-10-03,89.61,2008,92,101
3033,2024-10-04,51.47,3228,60,101
3033,2024-10-05,73.37,2591,164,101
3033,2024-10-06,12.08,1476,174,101
3033,2024-10-07,45.67,4484,22,101
3033,2024-10-09,99.07,3559,14,101
3033,2024-10-10,99.61,4630,93,101
3033,2024-10-12,61.73,1049,198,101
3033,2024-10-13,18.29,1420,146,101
3033,2024-10-14,56.22,1218,156,101
3033,2024-10-16,99.37,1098,185,101
3033,2024-10-17,34.92,4196,199,101
3033,2024-10-18,39.74,1988,175,101
3033,2024-10-19,50.86,4042,15,101
3033,2024-10-20,36.44,3694,14,101
3033,2024-10-21,39.01,1732,76,101
3033,2024-10-23,79.1,4861,127,101
3033,2024-10-24,28.03,3405,193,101
3033,2024-10-26,79.57,2188,88,101
3033,2024-10-27,12.36,823,42,101
3033,2024-10-28,95.92,3182,90,101
3033,2024-10-30,28.15,1837,118,101
3034,2024-09-02,92.79,3410,16,101
3034,2024-09-03,90.9,4101,41,101
3034,2024-09-05,49.96,2208,107,101
3034,2024-09-06,49.47,2127,62,101
3034,2024-09-08,21.22,1934,139,101
3034,2024-09-10,20.95,2217,40,101
3034,2024-09-12,42.26,3095,116,101
3034,2024-09-13,98.66,4652,102,101
3034,2024-09-14,55.79,4243,14,101
3034,2024-09-15,82.31,3779,35,101
3034,2024-09-16,95.12,1034,121,101
3034,2024-09-18,30.64,1191,176,101
3034,2024-09-19,45.07,4361,14,101
3034,2024-09-21,68.26,3148,21,101
3034,2024-09-22,32.41,575,42,101
3034,2024-09-23,22.62,4348,19,101
3034,2024-09-24,82.21,2900,105,101
3034,2024-09-25,84.09,3934,54,101
3034,2024-09-26,56.67,1740,199,101
3034,2024-09-28,42.86,1396,51,101
3034,2024-09-29,28.37,3806,170,101
3034,2024-09-30,85.73,3130,17,101
3034,2024-10-02,89.99,780,198,101
3034,2024-10-05,43.93,4802,53,101
3034,2024-10-06,11.34,2324,33,101
3034,2024-10-07,15.97,4396,128,101
3034,2024-10-10,22.1,505,89,101
3034,2024-10-11,90.96,2604,42,101
3034,2024-10-12,58.6,1289,132,101
3034,2024-10-13,84.8,2107,42,101
3034,2024-10-14,21.68,1668,67,101
3034,2024-10-15,76.89,3808,82,101
3034,2024-10-17,30.36,2012,196,101
3034,2024-10-18,39.58,4285,181,101
3034,2024-10-19,56.52,2685,43,101
3034,2024-10-20,43.73,1689,158,101
3034,2024-10-21,86.57,3654,171,101
3034,2024-10-22,27.81,1992,13,101
3034,2024-10-23,13.07,2448,51,101
3034,2024-10-24,11.05,4438,133,101
3034,2024-10-26,88.26,3823,125,101
3034,2024-10-28,33.65,4103,40,101
3034,2024-10-29,68.99,4714,96,101
3034,2024-10-30,90.33,2591,97,101
3035,2024-09-02,59.4,1290,181,102
3035,2024-09-05,80.38,3994,174,102
3035,2024-09-06,58.9,1274,68,102
3035,2024-09-09,74.14,1534,98,102
3035,2024-09-10,49.25,1179,139,102
3035,2024-09-11,83.8,4685,59,102
3035,2024-09-12,71.25,636,60,102
3035,2024-09-13,41.85,1743,154,102
3035,2024-09-15,82.02,3470,148,102
3035,2024-09-16,95.24,4848,52,102
3035,2024-09-17,19.01,1856,172,102
3035,2024-09-18,65.64,1745,148,102
3035,2024-09-20,87.25,2780,22,102
3035,2024-09-23,91.09,3950,131,102
3035,2024-09-24,22.25,2957,10,102
3035,2024-09-25,73.75,3052,63,102
3035,2024-09-27,96.33,985,115,102
3035,2024-09-28,53.28,1812,72,102
3035,2024-09-29,24.35,3932,110,102
3035,2024-09-30,32.37,3370,28,102
3035,2024-10-01,95.41,1650,112,102
3035,2024-10-02,76.57,1743,62,102
3035,2024-10-03,70.5,3182,12,102
3035,2024-10-04,56.86,4794,36,102
3035,2024-10-06,30.9,4090,86,102
3035,2024-10-08,64.9,1758,28,102
3035,2024-10-11,88.77,835,107,102
3035,2024-10-13,66.42,3989,159,102
3035,2024-10-14,73.88,4491,84,102
3035,2024-10-15,19.27,3470,71,102
3035,2024-10-17,85.3,4042,117,102
3035,2024-10-18,19.47,2795,195,102
3035,2024-10-19,91.43,4660,94,102
3035,2024-10-20,85.27,3421,31,102
3035,2024-10-21,74.18,4477,72,102
3035,2024-10-22,29.92,4053,180,102
3035,2024-10-23,99.76,4496,153,102
3035,2024-10-24,60.91,4751,180,102
3035,2024-10-25,64.15,1307,157,102
3035,2024-10-26,97.01,2454,102,102
3035,2024-10-27,73.84,3955,110,102
3035,2024-10-28,13.59,4106,127,102
3035,2024-10-29,57.05,3766,170,102
3035,2024-10-30,48.86,710,65,102
3036,2024-09-01,12.17,3194,35,102
3036,2024-09-02,47.09,732,196,102
3036,2024-09-03,90.19,3437,184,102
3036,2024-09-04,97.62,2537,80,102
3036,2024-09-05,14.3,4253,188,102
3036,2024-09-07,81.43,2215,152,102
3036,2024-09-09,38.97,3787,99,102
3036,2024-09-11,54.99,1228,95,102
3036,2024-09-12,58.44,2364,91,102
3036,2024-09-14,74.97,3826,90,102
3036,2024-09-15,67.55,3635,61,102
3036,2024-09-16,73.67,3372,96,102
3036,2024-09-21,20.03,3043,139,102
3036,2024-09-22,60.44,4909,55,102
3036,2024-09-23,72.61,2127,33,102
3036,2024-09-24,63.82,3814,77,102
3036,2024-09-25,40.61,3398,111,102
3036,2024-09-26,44.67,2907,167,102
3036,2024-09-27,17.4,2341,123,102
3036,2024-09-29,23.95,2742,16,102
3036,2024-09-30,84.99,2293,72,102
3036,2024-10-02,83.04,1690,13,102
3036,2024-10-03,96.81,4458,122,102
3036,2024-10-04,59.61,2074,115,102
3036,2024-10-05,56.67,3773,170,102
3036,2024-10-06,91.21,3671,76,102
3036,2024-10-07,98.37,2659,120,102
3036,2024-10-08,91.0,2422,91,102
3036,2024-10-09,16.93,1601,92,102
3036,2024-10-12,58.44,1554,34,102
3036,2024-10-15,52.82,3068,36,102
3036,2024-10-17,74.81,2334,129,102
3036,2024-10-18,85.3,4270,168,102
3036,2024-10-19,63.2,1029,53,102
3036,2024-10-20,50.36,971,98,102
3036,2024-10-21,73.57,1022,184,102
3036,2024-10-22,95.93,2761,155,102
3036,2024-10-23,90.69,725,192,102
3036,2024-10-24,48.77,1592,111,102
3036,2024-10-25,50.69,4910,188,102
3036,2024-10-26,39.75,4661,114,102
3036,2024-10-27,58.57,3076,11,102
3036,2024-10-29,77.9,1480,28,102
3036,2024-10-30,57.68,1820,197,102
3037,2024-09-01,98.18,1969,56,102
3037,2024-09-02,93.59,1478,94,102
3037,2024-09-03,95.15,3673,114,102
3037,2024-09-04,52.7,3312,56,102
3037,2024-09-05,41.96,4025,74,102
3037,2024-09-06,26.61,3788,61,102
3037,2024-09-07,98.71,1168,96,102
3037,2024-09-08,18.46,2611,15,102
3037,2024-09-10,60.14,3556,34,102
3037,2024-09-11,96.72,4834,13,102
3037,2024-09-12,44.63,726,155,102
3037,2024-09-13,87.34,1912,58,102
3037,2024-09-14,54.84,4884,65,102
3037,2024-09-16,71.49,1767,163,102
3037,2024-09-17,25.92,4110,190,102
3037,2024-09-20,83.29,4146,17,102
3037,2024-09-21,94.18,1485,89,102
3037,2024-09-23,71.47,4747,52,102
3037,2024-09-25,64.32,3263,126,102
3037,2024-09-27,45.0,4169,39,102
3037,2024-09-28,15.89,2517,103,102
3037,2024-09-29,96.43,4520,58,102
3037,2024-10-01,15.28,4435,178,102
3037,2024-10-02,85.52,1309,143,102
3037,2024-10-03,68.93,4819,154,102
3037,2024-10-04,57.87,3729,149,102
3037,2024-10-05,35.43,1609,124,102
3037,2024-10-07,66.37,3811,121,102
3037,2024-10-08,54.14,4524,36,102
3037,2024-10-09,53.57,3685,88,102
3037,2024-10-10,80.77,2852,185,102
3037,2024-10-11,57.48,841,58,102
3037,2024-10-13,62.87,4946,54,102
3037,2024-10-14,76.53,4876,17,102
3037,2024-10-15,37.27,2042,100,102
3037,2024-10-17,84.29,4053,199,102
3037,2024-10-18,86.43,4667,104,102
3037,2024-10-19,14.02,2257,35,102
3037,2024-10-20,26.71,2315,192,102
3037,2024-10-21,74.26,4557,62,102
3037,2024-10-22,65.17,870,107,102
3037,2024-10-23,72.05,2879,11,102
3037,2024-10-25,92.37,3209,55,102
3037,2024-10-28,85.4,866,49,102
3037,2024-10-29,32.16,2615,118,102
3037,2024-10-30,73.92,3037,62,102
3038,2024-09-02,92.24,3852,186,102
3038,2024-09-03,84.12,3589,81,102
3038,2024-09-05,80.13,2576,163,102
3038,2024-09-06,72.33,842,188,102
3038,2024-09-08,72.05,1077,173,102
3038,2024-09-09,24.3,4502,27,102
3038,2024-09-10,39.46,2601,184,102
3038,2024-09-11,72.55,2833,147,102
3038,2024-09-12,87.0,2642,37,102
3038,2024-09-14,89.7,2155,32,102
3038,2024-09-15,54.82,1541,142,102
3038,2024-09-17,19.84,2373,19,102
3038,2024-09-19,78.63,1052,71,102
3038,2024-09-20,43.38,1669,123,102
3038,2024-09-21,13.69,4625,58,102
3038,2024-09-23,13.94,616,49,102
3038,2024-09-24,95.54,1937,99,102
3038,2024-09-25,91.14,962,110,102
3038,2024-09-26,95.21,4641,26,102
3038,2024-09-27,66.45,3251,178,102
3038,2024-09-28,12.28,4108,27,102
3038,2024-09-30,35.9,1819,46,102
3038,2024-10-01,38.58,1412,185,102
3038,2024-10-02,56.62,643,168,102
3038,2024-10-03,75.17,3135,104,102
3038,2024-10-04,91.14,2414,11,102
3038,2024-10-05,60.64,3674,155,102
3038,2024-10-06,30.21,788,154,102
3038,2024-10-07,11.78,4402,156,102
3038,2024-10-08,35.42,3668,125,102
3038,2024-10-10,54.15,2548,98,102
3038,2024-10-12,53.12,1754,126,102
3038,2024-10-13,42.41,1682,83,102
3038,2024-10-14,25.69,3682,75,102
3038,2024-10-16,11.88,2956,46,102
3038,2024-10-17,46.93,4935,68,102
3038,2024-10-19,66.38,2204,113,102
3038,2024-10-20,47.6,4205,123,102
3038,2024-10-22,40.4,3767,44,102
3038,2024-10-23,28.53,2277,192,102
3038,2024-10-24,27.51,3477,128,102
3038,2024-10-25,78.76,3844,105,102
3038,2024-10-26,29.22,1657,130,102
3038,2024-10-27,68.7,2960,169,102
3038,2024-10-28,27.95,3266,151,102
3038,2024-10-30,94.34,4037,56,102
3039,2024-09-02,28.58,1911,79,102
3039,2024-09-04,79.23,3792,157,102
3039,2024-09-06,47.02,4338,72,102
3039,2024-09-08,93.81,3090,166,102
3039,2024-09-10,76.18,789,183,102
3039,2024-09-11,15.88,675,12,102
3039,2024-09-14,18.1,3422,61,102
3039,2024-09-15,96.22,3019,26,102
3039,2024-09-16,91.83,4158,131,102
3039,2024-09-17,25.77,2984,35,102
3039,2024-09-19,89.25,1837,116,102
3039,2024-09-20,91.92,3856,50,102
3039,2024-09-21,66.58,2803,186,102
3039,2024-09-23,20.2,1701,123,102
3039,2024-09-24,13.54,3620,131,102
3039,2024-09-25,25.34,663,160,102
3039,2024-09-26,83.62,4112,159,102
3039,2024-09-27,50.26,662,135,102
3039,2024-09-29,89.7,1196,104,102
3039,2024-09-30,22.14,2958,183,102
3039,2024-10-01,23.45,2114,172,102
3039,2024-10-02,74.03,1180,100,102
3039,2024-10-03,81.94,630,169,102
3039,2024-10-05,25.22,2570,59,102
3039,2024-10-06,98.38,692,135,102
3039,2024-10-07,25.02,2456,189,102
3039,2024-10-08,50.4,4046,96,102
3039,2024-10-09,77.5,4252,178,102
3039,2024-10-10,59.61,1570,169,102
3039,2024-10-11,61.63,2979,107,102
3039,2024-10-12,52.31,3681,19,102
3039,2024-10-13,34.33,3573,95,102
3039,2024-10-14,56.13,3977,114,102
3039,2024-10-15,21.91,3336,194,102
3039,2024-10-16,27.36,2807,78,102
3039,2024-10-17,50.49,1194,180,102
3039,2024-10-21,21.57,1376,72,102
3039,2024-10-22,43.6,1761,156,102
3039,2024-10-26,11.21,3294,168,102
3039,2024-10-27,62.45,4274,171,102
3039,2024-10-30,20.98,1636,61,102
3040,2024-09-03,74.64,1250,10,102
3040,2024-09-04,71.7,2222,22,102
3040,2024-09-05,44.82,4836,59,102
3040,2024-09-06,27.76,4557,164,102
3040,2024-09-07,52.23,1001,123,102
3040,2024-09-08,10.57,1940,60,102
3040,2024-09-09,89.04,2051,189,102
3040,2024-09-10,78.55,2041,57,102
3040,2024-09-13,45.52,2930,163,102
3040,2024-09-14,67.65,2287,119,102
3040,2024-09-15,41.03,2472,145,102
3040,2024-09-16,90.15,2561,82,102
3040,2024-09-18,15.65,3319,197,102
3040,2024-09-19,78.01,4023,30,102
3040,2024-09-20,90.88,4153,13,102
3040,2024-09-22,38.66,3461,188,102
3040,2024-09-23,71.04,1039,155,102
3040,2024-09-24,85.58,4192,101,102
3040,2024-09-25,53.24,4593,86,102
3040,2024-09-27,99.92,2058,68,102
3040,2024-09-28,13.84,3390,114,102
3040,2024-09-29,51.55,3803,128,102
3040,2024-10-01,23.74,3658,117,102
3040,2024-10-05,88.32,1723,112,102
3040,2024-10-06,49.09,1915,48,102
3040,2024-10-07,26.55,1276,14,102
3040,2024-10-08,23.49,3263,60,102
3040,2024-10-09,45.3,2986,150,102
3040,2024-10-10,27.1,4588,120,102
3040,2024-10-11,86.64,4492,180,102
3040,2024-10-12,96.53,1048,92,102
3040,2024-10-13,64.7,1658,70,102
3040,2024-10-14,54.48,2272,116,102
3040,2024-10-15,96.12,1799,96,102
3040,2024-10-16,71.57,4014,166,102
3040,2024-10-17,21.65,2809,97,102
3040,2024-10-18,82.64,1549,104,102
3040,2024-10-19,52.62,645,124,102
3040,2024-10-20,32.15,3172,186,102
3040,2024-10-21,88.47,3060,172,102
3040,2024-10-25,61.95,3212,188,102
3040,2024-10-26,21.44,3136,171,102
3040,2024-10-27,92.02,2441,73,102
3040,2024-10-28,52.28,658,90,102
3040,2024-10-29,18.6,1715,169,102
3040,2024-10-30,57.63,4290,164,102
3041,2024-09-03,16.02,3691,59,102
3041,2024-09-05,22.88,983,131,102
3041,2024-09-06,66.98,3180,101,102
3041,2024-09-08,23.15,2734,91,102
3041,2024-09-09,38.28,4893,61,102
3041,2024-09-11,96.2,1486,85,102
3041,2024-09-12,76.19,2096,144,102
3041,2024-09-14,81.16,3965,189,102
3041,2024-09-16,33.49,1680,85,102
3041,2024-09-17,68.65,3952,30,102
3041,2024-09-18,79.82,1709,124,102
3041,2024-09-19,59.97,4138,90,102
3041,2024-09-20,34.62,2760,60,102
3041,2024-09-21,50.8,1834,160,102
3041,2024-09-22,96.05,1515,23,102
3041,2024-09-24,43.19,3082,194,102
3041,2024-09-25,12.29,4057,175,102
3041,2024-09-26,26.02,782,174,102
3041,2024-09-27,60.91,822,140,102
3041,2024-09-28,74.55,1580,137,102
3041,2024-09-29,16.11,1741,36,102
3041,2024-09-30,94.61,2425,33,102
3041,2024-10-03,47.14,1069,136,102
3041,2024-10-04,15.59,3910,174,102
3041,2024-10-06,59.33,1232,63,102
3041,2024-10-07,20.37,2636,68,102
3041,2024-10-08,68.03,698,23,102
3041,2024-10-09,72.76,4421,20,102
3041,2024-10-10,78.27,1750,45,102
3041,2024-10-11,39.07,3742,14,102
3041,2024-10-12,36.07,692,181,102
3041,2024-10-13,47.34,1056,20,102
3041,2024-10-14,13.24,2380,159,102
3041,2024-10-15,41.44,1160,158,102
3041,2024-10-17,84.61,3753,64,102
3041,2024-10-18,10.66,2805,78,102
3041,2024-10-19,55.98,1809,61,102
3041,2024-10-21,27.62,2632,110,102
3041,2024-10-22,35.68,736,124,102
3041,2024-10-23,68.63,4692,113,102
3041,2024-10-24,20.14,3674,37,102
3041,2024-10-25,88.68,2139,155,102
3041,2024-10-26,36.87,2255,161,102
3041,2024-10-28,14.89,2382,155,102
3042,2024-09-01,12.14,601,65,102
3042,2024-09-04,95.21,3683,194,102
3042,2024-09-05,98.58,1853,135,102
3042,2024-09-06,63.71,2535,29,102
3042,2024-09-07,89.6,755,168,102
3042,2024-09-08,11.01,2746,10,102
3042,2024-09-09,44.33,1806,34,102
3042,2024-09-10,29.38,2062,118,102
3042,2024-09-11,43.55,2793,116,102
3042,2024-09-12,36.77,786,40,102
3042,2024-09-13,33.65,2176,40,102
3042,2024-09-15,71.36,748,131,102
3042,2024-09-16,20.13,2423,126,102
3042,2024-09-18,60.17,2712,15,102
3042,2024-09-19,53.18,1755,65,102
3042,2024-09-20,71.02,744,19,102
3042,2024-09-21,84.74,3878,54,102
3042,2024-09-23,13.96,1016,81,102
3042,2024-09-24,74.7,2160,78,102
3042,2024-09-25,34.48,2040,70,102
3042,2024-09-26,82.93,861,154,102
3042,2024-09-28,95.69,4502,69,102
3042,2024-09-29,76.83,2847,103,102
3042,2024-09-30,43.06,4370,149,102
3042,2024-10-01,69.27,3541,195,102
3042,2024-10-02,23.11,3340,114,102
3042,2024-10-03,46.16,4329,98,102
3042,2024-10-05,70.54,4551,182,102
3042,2024-10-06,42.43,4036,32,102
3042,2024-10-07,89.63,3226,101,102
3042,2024-10-08,50.57,4917,184,102
3042,2024-10-09,13.85,4648,170,102
3042,2024-10-10,40.75,1806,156,102
3042,2024-10-11,83.46,2186,187,102
3042,2024-10-12,84.11,1416,138,102
3042,2024-10-13,56.76,533,75,102
3042,2024-10-15,24.82,2357,185,102
3042,2024-10-16,40.14,1457,93,102
3042,2024-10-17,81.72,4992,111,102
3042,2024-10-18,83.74,2294,157,102
3042,2024-10-19,46.72,1371,67,102
3042,2024-10-20,50.83,2042,193,102
3042,2024-10-21,81.42,4632,37,102
3042,2024-10-22,92.43,3011,71,102
3042,2024-10-24,28.83,1291,58,102
3042,2024-10-25,12.8,1491,63,102
3042,2024-10-26,79.85,1084,27,102
3042,2024-10-27,95.59,3956,101,102
3042,2024-10-28,10.95,2959,97,102
3042,2024-10-29,28.76,4010,168,102
3042,2024-10-30,53.06,843,183,102
3043,2024-09-01,12.84,3118,99,102
3043,2024-09-02,73.06,3643,147,102
3043,2024-09-04,62.84,3375,185,102
3043,2024-09-05,12.46,816,134,102
3043,2024-09-07,32.69,1254,31,102
3043,2024-09-08,84.76,1270,126,102
3043,2024-09-09,40.36,4344,18,102
3043,2024-09-10,59.74,4196,65,102
3043,2024-09-11,18.55,1551,161,102
3043,2024-09-15,55.19,4294,80,102
3043,2024-09-16,44.94,4888,177,102
3043,2024-09-17,32.79,1463,188,102
3043,2024-09-18,25.65,4200,85,102
3043,2024-09-20,64.1,3995,38,102
3043,2024-09-21,97.17,1129,60,102
3043,2024-09-22,32.41,3672,200,102
3043,2024-09-26,26.44,3285,184,102
3043,2024-09-27,54.4,4142,189,102
3043,2024-09-29,24.8,1581,199,102
3043,2024-10-01,12.13,4564,103,102
3043,2024-10-03,73.76,3517,172,102
3043,2024-10-04,47.68,774,81,102
3043,2024-10-05,73.18,1048,26,102
3043,2024-10-06,89.0,3429,131,102
3043,2024-10-07,92.73,1626,40,102
3043,2024-10-08,17.77,2030,180,102
3043,2024-10-09,69.39,4972,105,102
3043,2024-10-10,53.01,2019,159,102
3043,2024-10-11,60.37,2402,61,102
3043,2024-10-12,21.99,3700,12,102
3043,2024-10-13,55.92,599,38,102
3043,2024-10-14,33.93,4846,12,102
3043,2024-10-15,83.03,3117,72,102
3043,2024-10-18,52.73,4421,64,102
3043,2024-10-19,44.91,4935,28,102
3043,2024-10-20,21.43,4676,47,102
3043,2024-10-22,56.2,1094,154,102
3043,2024-10-23,66.42,3887,170,102
3043,2024-10-24,30.28,2650,114,102
3043,2024-10-25,48.87,3125,111,102
3043,2024-10-26,70.45,3561,110,102
3043,2024-10-27,85.27,2340,42,102
3043,2024-10-28,95.44,4674,114,102
3043,2024-10-29,77.99,1788,71,102
3043,2024-10-30,35.89,1114,120,102
3044,2024-09-01,47.56,1195,190,102
3044,2024-09-03,67.73,3527,81,102
3044,2024-09-04,51.81,3297,87,102
3044,2024-09-06,92.74,4349,140,102
3044,2024-09-07,78.17,1624,130,102
3044,2024-09-08,72.23,3305,146,102
3044,2024-09-09,66.82,2561,171,102
3044,2024-09-10,34.41,2867,162,102
3044,2024-09-11,38.17,3155,71,102
3044,2024-09-12,41.37,3009,59,102
3044,2024-09-14,47.04,2661,163,102
3044,2024-09-15,69.32,1640,186,102
3044,2024-09-16,71.84,3461,192,102
3044,2024-09-17,38.9,4290,158,102
3044,2024-09-18,20.55,2887,173,102
3044,2024-09-19,63.83,3263,56,102
3044,2024-09-22,45.25,2717,155,102
3044,2024-09-23,40.73,2586,165,102
3044,2024-09-24,21.2,3584,150,102
3044,2024-09-26,27.0,2587,136,102
3044,2024-09-27,99.18,2769,140,102
3044,2024-09-28,27.93,917,119,102
3044,2024-09-29,54.06,1385,131,102
3044,2024-09-30,38.18,1644,56,102
3044,2024-10-01,78.41,946,20,102
3044,2024-10-03,59.36,2698,42,102
3044,2024-10-06,28.44,990,12,102
3044,2024-10-07,97.92,2770,82,102
3044,2024-10-08,30.74,2685,151,102
3044,2024-10-09,31.27,688,151,102
3044,2024-10-10,78.61,1907,108,102
3044,2024-10-11,65.47,1813,33,102
3044,2024-10-12,65.27,2709,134,102
3044,2024-10-13,32.16,3829,66,102
3044,2024-10-14,64.86,1921,66,102
3044,2024-10-15,10.29,3027,121,102
3044,2024-10-16,63.97,3667,124,102
3044,2024-10-17,19.03,1171,114,102
3044,2024-10-18,49.83,3649,167,102
3044,2024-10-20,78.86,2180,182,102
3044,2024-10-21,81.06,4792,97,102
3044,2024-10-22,54.91,3677,123,102
3044,2024-10-23,43.57,1133,163,102
3044,2024-10-25,25.15,3809,63,102
3044,2024-10-26,41.79,2745,73,102
3044,2024-10-27,90.86,3608,163,102
3044,2024-10-30,60.7,1029,125,102
3045,2024-09-01,11.97,3327,102,102
3045,2024-09-02,54.19,4148,118,102
3045,2024-09-03,32.94,2372,78,102
3045,2024-09-04,99.74,4420,50,102
3045,2024-09-05,86.83,4736,163,102
3045,2024-09-06,27.61,797,107,102
3045,2024-09-07,78.46,1237,191,102
3045,2024-09-09,72.58,910,74,102
