ad_id,ad_name,campaign_id,campaign_name,date,cost_micros,clicks,impressions
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-09,147521846,123,2958
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-10,110443124,75,1301
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-11,109296467,87,3167
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-12,110767292,139,4885
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-13,104306133,125,4506
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-15,62548353,127,1287
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-16,36971186,38,4162
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-18,137948721,55,1085
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-19,120750927,40,3155
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-20,73369699,93,1497
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-21,28473232,77,4393
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-22,45445439,125,2072
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-23,112647532,131,3488
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-24,88013886,68,2297
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-26,28874155,125,4471
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-27,56764256,23,4426
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-28,50243036,37,3920
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-29,50617207,65,2406
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-30,140755590,58,4627
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-02,128051078,136,4733
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-03,71074449,81,2888
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-04,101203522,102,4463
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-07,141735137,126,4119
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-08,60437758,91,4113
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-10,120259678,129,4140
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-11,92763265,131,3077
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-12,138620787,49,1304
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-13,49871880,76,1189
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-14,23262588,26,2312
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-15,84277245,41,4444
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-16,114285338,109,3432
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-17,124922723,34,4157
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-18,72164584,62,4194
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-19,84278105,33,1703
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-21,112354606,58,1064
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-22,55761862,119,4906
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-23,42588689,49,2689
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-24,117237808,121,2619
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-25,49039901,57,1779
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-26,59856856,38,3192
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-27,43516166,101,2411
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-28,99112926,145,2918
4015,Ad Variation 4,5004,Google Video Awareness,2024-09-29,116835933,136,4973
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-01,100751332,111,5000
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-02,97694485,100,4127
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-03,95742423,57,2043
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-04,56162597,41,1301
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-05,110652331,75,2603
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-07,49315566,128,1607
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-09,107635588,138,4534
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-10,33879465,61,2494
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-12,134106854,61,1840
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-13,126902096,23,3224
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-14,73408287,83,1131
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-15,88204548,57,3367
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-17,105562972,55,3094
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-18,149056866,63,4274
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-19,139182126,140,3797
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-20,90432631,71,1340
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-21,79240585,78,3933
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-22,67397903,94,3231
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-23,44681567,20,2933
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-24,28597103,134,4460
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-25,59584387,55,3231
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-26,131347621,37,2789
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-27,41497085,145,3511
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-28,122278263,73,3577
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-29,28888220,60,3558
4015,Ad Variation 4,5004,Google Video Awareness,2024-10-30,63921119,110,2359
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-01,115210640,24,1075
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-04,35411342,97,3820
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-05,54350722,52,1527
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-06,43208690,73,3826
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-07,48159410,127,1043
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-09,52296424,102,1156
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-10,107804396,79,1011
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-11,45555144,89,3796
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-12,129961213,90,1808
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-14,47475896,49,2780
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-15,38997957,27,4540
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-16,136930498,126,3905
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-17,36638686,128,4441
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-19,71741869,140,3977
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-20,21241479,83,1845
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-22,57372680,84,1263
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-24,78504716,120,2080
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-25,20575014,27,3808
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-26,58943255,104,3262
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-27,64184184,44,3006
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-28,39153041,125,4400
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-29,89219348,20,3401
4016,Ad Variation 5,5004,Google Video Awareness,2024-09-30,32870492,50,2469
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-01,129805721,24,3679
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-02,128186689,124,3520
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-03,114634123,126,1404
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-04,123728337,69,1500
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-05,41800801,104,2525
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-06,52821904,61,1545
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-07,94178712,32,2328
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-08,93584618,69,2867
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-09,105357243,97,1962
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-10,56374784,34,4910
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-11,115711818,98,3035
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-13,65615554,70,3440
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-14,123560828,47,1356
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-15,64239781,60,4346
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-16,87986964,131,4419
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-17,79770024,65,2646
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-18,31067060,133,2131
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-19,22507322,80,1081
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-20,149364541,111,4286
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-23,114851488,140,1482
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-24,77950709,37,4273
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-26,130973539,53,1729
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-27,139839461,76,2507
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-29,112896983,95,3706
4016,Ad Variation 5,5004,Google Video Awareness,2024-10-30,100028295,66,1185
