ID_ORDER,ID_PRODUCT,ID_BUYER,ID_SELLER,ID_SELLER_COUNTRY,ID_BUYER_COUNTRY,DATE_PAYMENT,BRAND,CATEGORY,REVENUE
33344907,6994009,10403508,4898535,105,138,2021-01-12 00:36:58.000,Non Signé / Unsigned,clothing,96.824976095617
33344907,6994009,10703506,4898535,105,138,2021-01-12 00:36:58.000,Non Signé / Unsigned,clothing,96.824976095617
33344907,6994009,10703505,4898535,105,138,2021-01-12 00:36:58.000,Non Signé / Unsigned,clothing,96.824976095617
33344907,6994009,40703508,4898585,105,138,2021-01-12 00:36:58.000,Non Signé / Unsigned,clothing,96.824976095617
34369450,13368709,9898644,10324403,96,204,2021-01-09 00:09:25.000,Bottega Veneta,bags,66.721056300000
33708468,12572816,1589560,00899028,74,72,2021-01-09 00:05:13.000,Valentino Garavani,shoes,180.000000000000
34313233,13209692,5486388,1224115,222,222,2021-01-10 00:06:39.000,Brunello Cucinelli,clothing,51.769890000000
33841869,12689105,47896,6564129,74,74,2021-01-09 00:12:35.000,Hermès,accessories,225.000000000000
33843195,12542367,1937329,957244,74,13,2021-01-10 00:31:31.000,Isabel Marant,clothing,86.304129300000
34292260,10214991,676291,299395,74,74,2021-01-10 00:27:54.000,Christian Lacroix,jewellery,85.410000000000
34224219,13419384,9663446,6598493,222,105,2021-01-05 00:16:52.000,Gucci,shoes,332.823567600000
32978659,12542166,7916651,10327016,105,195,2021-01-06 00:08:59.000,Piquadro,bags,48.035625000000
32978659,12542166,7996659,10427016,105,195,2021-01-06 00:08:59.000,Piquadro,bags,48.035625000000
32978659,12542166,7916641,10457016,105,195,2021-01-06 00:08:59.000,Piquadro,bags,48.035625000000
32978659,12542166,7916651,10327016,105,195,2021-01-06 00:08:59.000,Piquadro,bags,48.035625000000
32978659,12542166,7919951,10427016,105,195,2021-01-06 00:08:59.000,Piquadro,bags,48.035625000000
33125471,11633014,10473026,3108043,33,223,2021-01-05 00:38:14.000,Fendi,shoes,143.427121200000
33125471,11633014,10873026,3308043,33,223,2021-01-05 00:38:14.000,Fendi,shoes,143.427121200000
34117905,13535068,40246790,6508493,222,14,2021-01-05 00:16:07.000,Stella McCartney,clothing,93.553337700000
33812879,11271615,33024,3179304,74,74,2021-01-05 00:12:27.000,Dior,clothing,165.801886792453
33812879,11271615,33324,3179304,74,74,2021-01-05 00:12:27.000,Dior,clothing,165.801886792453
33812879,11271615,33024,2179204,74,74,2021-01-05 00:12:27.000,Dior,clothing,165.801886792453
34270955,13515714,4436307,11357443,105,74,2021-01-06 00:04:05.000,Polo Ralph Lauren,clothing,18.000000000000
32105634,13403253,5726875,10003555,81,57,2021-01-06 00:20:11.000,Prada,bags,164.183652900000
33939867,13635099,5121877,11420038,117,124,2021-01-03 00:34:17.000,Gucci,clothing,81.000000000000
34464049,12215747,10838611,3500078,222,195,2021-01-15 00:19:49.000,Dsquared2,clothing,127.444034700000
34258450,13663947,9649040,11435493,74,204,2021-01-06 00:16:33.000,Hermès,jewellery,255.309667200000
34225352,13571450,1431444,11391982,222,222,2021-01-10 00:19:39.000,Aritzia,clothing,39.823020000000
33470886,13131459,11094675,11171663,105,171,2021-01-02 00:31:07.000,Gucci,accessories,100.233000000000
33642505,13604892,453928,5745604,81,150,2021-01-02 00:10:09.000,Chanel,clothing,713.016000000000
34108802,13139051,5559542,10484695,105,74,2021-01-02 00:36:10.000,Ballantyne,clothing,99.000000000000
33974728,12722075,11385148,10035020,223,100,2021-01-02 00:16:29.000,Louis Vuitton,design & decoration,193.339902600000
34094518,13682195,10380566,10363654,103,81,2021-01-06 00:16:32.000,Sézane,clothing,54.000000000000
34298130,13051227,6308988,179129,74,222,2021-01-15 00:16:53.000,Dior,bags,1342.457527500000
34250271,13060069,11446442,2015743,105,105,2021-01-15 00:13:21.000,Hermès,accessories,117.000000000000
34594374,13840028,5673364,4015693,105,13,2021-01-15 00:10:29.000,Louis Vuitton,accessories,237.639138477795
34594374,13840028,5673364,8015693,105,13,2021-01-15 00:10:29.000,Louis Vuitton,accessories,237.639138477795
34594374,13812773,5670064,4015693,105,13,2021-01-15 00:10:29.000,Louis Vuitton,accessories,229.952230022205
34594374,13812773,5673364,4415693,105,13,2021-01-15 00:10:29.000,Louis Vuitton,accessories,229.952230022205
33261743,13268395,9647755,5717118,57,21,2021-01-15 00:00:18.000,Gucci,accessories,190.836000000000
33826918,10356660,44356465,388183,74,222,2021-01-05 00:14:30.000,Balenciaga,shoes,212.450701500000
34015930,13748042,5692172,70690359,105,105,2021-01-09 00:28:08.000,Valentino Garavani,bags,1079.982000000000
34382190,8216898,11261477,8389160,105,74,2021-01-09 00:22:32.000,Emporio Armani,shoes,40.500000000000
34382190,8216898,11261477,8389160,105,74,2021-01-09 00:22:32.000,Emporio Armani,shoes,40.500000000000
34316043,11880426,4163201,6272243,222,195,2021-01-09 00:17:42.000,Loewe,bags,258.830384400000
34053478,13579524,4283343,2667469,105,74,2021-01-10 00:22:39.000,Moncler,clothing,180.000000000000
34053478,13579524,4283343,2337409,105,74,2021-01-10 00:22:39.000,Moncler,clothing,180.000000000000
34053478,13579524,4883343,2337769,105,74,2021-01-10 00:22:39.000,Moncler,clothing,180.000000000000
34377193,12672631,6020010,5644970,105,203,2021-01-09 00:04:46.000,Chanel,jewellery,117.566745300000
34386648,9687604,2429591,8293610,74,223,2021-01-09 00:14:58.000,Dior,accessories,109.757742300000
34209369,12959760,7776379,370642,222,222,2021-01-11 00:24:29.000,Madeleine Thompson,clothing,112.744686600000
34238862,13646059,11444337,1622229,105,105,2021-01-11 00:25:19.000,Max & Co,bags,43.064886651914
34238862,13646059,11444337,1623239,105,105,2021-01-11 00:25:19.000,Max & Co,bags,43.064886651914
34238862,13646059,11444339,1623239,105,105,2021-01-11 00:25:19.000,Max & Co,bags,43.064886651914
34238862,13646059,11444337,1623239,105,105,2021-01-11 00:25:19.000,Max & Co,bags,43.064886651914
34461882,13761122,11496815,8513104,222,103,2021-01-11 00:24:00.000,Alexa Chung,shoes,120.609888300000
33968556,13320815,3091812,5569971,195,14,2021-01-12 00:04:56.000,Longchamp,bags,135.000000000000
34364513,13599941,4072604,7588776,105,96,2021-01-12 00:35:35.000,Chanel,bags,1079.991000000000
34001236,12725448,6766056,16716817,105,222,2021-01-12 00:07:36.000,Ralph Lauren,clothing,61.946435700000
33796422,13722792,2784,4684725,124,74,2021-01-08 00:14:04.000,Dinh Van,jewellery,135.000000000000
34135654,13628581,8293077,9259881,203,150,2021-01-08 00:08:43.000,Louis Vuitton,accessories,238.500000000000
33698577,8874602,1654397,9071562,81,81,2021-01-08 00:01:20.000,Valentino Garavani,bags,101.619000000000
34325562,13454431,5584545,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5584040,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,0084040,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5588080,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5584343,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5584040,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5564040,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5584040,2432432,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5583030,9439439,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34325562,13454431,5584040,3433433,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,113.400000000000
34188824,9067958,3120383,560290,74,105,2021-01-08 00:27:19.000,Gucci,clothing,148.500000000000
33547419,13792128,5400947,3004770,105,195,2021-01-13 00:00:00.000,Prada,shoes,162.000000000000
33648360,13309706,11077754,3338164,171,81,2021-01-13 00:24:23.000,Acne Studios,clothing,72.000000000000
34542487,13532318,1513766,11367489,203,195,2021-01-14 00:07:02.000,Loewe,bags,391.500000000000
34584987,13671049,11523838,3253749,105,105,2021-01-14 00:33:04.000,Gucci,bags,353.691000000000
34306503,12597298,1063525,7299612,117,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,174.352500000000
34306503,12597298,1063525,1299612,117,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,174.352500000000
34306503,12597298,1063525,7299612,117,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,174.352500000000
34306503,12597298,1063525,7299612,117,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,174.352500000000
34325562,12779155,5584040,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2886836,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584949,2696936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5582020,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,4896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2886836,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34325562,12779155,5584040,2896936,81,105,2021-01-08 00:21:25.000,Thom Browne,clothing,56.700000000000
34201139,13042871,493561,3190988,21,105,2021-01-13 00:00:08.000,Saint Laurent,bags,333.000000000000
33980040,13467934,1066882,8026351,105,74,2021-01-13 00:25:56.000,Balenciaga,bags,779.373000000000
34023995,11946911,7550819,00576605,14,14,2021-01-03 00:26:04.000,Miu Miu,bags,72.000000000000
33957702,13061511,8376887,16165763,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8376857,10165703,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8376857,10168703,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8371857,10165103,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8376857,10115703,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8376857,10165703,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8316851,12165723,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33957702,13061511,8376867,10165703,74,74,2021-01-04 00:22:21.000,Sandro,clothing,44.079126875852
33750413,13224753,3269221,8287881,105,74,2021-01-04 00:29:25.000,Prada,shoes,455.202000000000
33926387,12009707,11375802,9610389,74,74,2021-01-03 00:33:46.000,Roger Vivier,shoes,179.793000000000
34003742,13635553,4893241,4313544,105,81,2021-01-03 00:33:14.000,Louis Vuitton,bags,459.000000000000
33860585,13589777,5607318,7329270,203,72,2021-01-03 00:04:26.000,Totême,clothing,542.988681300000
33826715,13581192,1617103,193223,74,105,2021-01-04 00:35:47.000,La Perla,clothing,43.200000000000
33826715,13581192,1617103,195225,74,105,2021-01-04 00:35:47.000,La Perla,clothing,43.200000000000
33826715,13581192,1817103,195225,74,105,2021-01-04 00:35:47.000,La Perla,clothing,43.200000000000
31365477,13549796,5624368,4635865,188,223,2021-01-04 00:24:44.000,Chanel,jewellery,453.294933300000
34037561,13595901,11247769,4541549,81,222,2021-01-04 00:28:47.000,Gucci,bags,145.763084700000
34072956,13153473,874477,8304944,105,74,2021-01-14 00:36:15.000,Miu Miu,shoes,71.433000000000
34576696,13352515,00487372,9869116,105,105,2021-01-14 00:22:35.000,Peuterey,clothing,63.000000000000
33904666,7097377,11371457,8148319,222,222,2021-01-02 00:09:17.000,All Saints,clothing,68.142858300000
33904666,7097377,11371457,8108319,222,222,2021-01-02 00:09:17.000,All Saints,clothing,68.142858300000
33904666,7097377,11381458,8168319,222,222,2021-01-02 00:09:17.000,All Saints,clothing,68.142858300000
32939199,13556309,6476501,10583632,81,14,2021-01-02 00:23:42.000,Chanel,bags,540.801000000000
34350144,13687874,10114309,8149504,105,105,2021-01-09 00:26:22.000,Gucci,accessories,125.982000000000
33992828,13572268,11300759,11209485,222,56,2021-01-05 00:06:55.000,Diane Von Furstenberg,clothing,209.600153100000
34023694,13641823,10660560,7070527,74,175,2021-01-05 00:21:02.000,Gucci,shoes,388.125000000000
34053218,10550679,10347634,236265,222,223,2021-01-05 00:16:23.000,Gucci,accessories,208.509534000000
34230025,13582380,11442111,11090952,175,38,2021-01-05 00:24:52.000,Dior Homme,clothing,816.011354700000
34347251,12783545,90626978,10833010,222,222,2021-01-11 00:25:33.000,Supreme,clothing,57.935627100000
34464430,11586379,155812,1824070,195,204,2021-01-11 00:05:28.000,Zara,clothing,45.801000000000
34403416,13742401,8756058,6633777,105,74,2021-01-10 00:09:37.000,Hermès,accessories,171.558000000000
34606710,12870349,9396743,11054955,33,81,2021-01-15 00:12:13.000,D&G,bags,36.000000000000
31890471,13851731,9303622,9990290,150,105,2021-01-15 00:31:50.000,Etro,accessories,45.000000000000
30049363,12655832,5564425,9972764,105,13,2021-01-15 00:12:11.000,Supreme,clothing,55.869376500000
34229725,12780118,6032065,8619588,105,13,2021-01-05 00:13:11.000,Dolce & Gabbana,clothing,178.817062500000
32272345,13678572,1913791,458176,176,13,2021-01-06 00:17:24.000,Chanel,shoes,1014.136047900000
34146905,13222840,6101955,9443561,105,74,2021-01-05 00:42:11.000,Hardy Amies,clothing,121.500000000000
33901488,13574505,8062532,11072130,222,222,2021-01-06 00:05:21.000,Stone Island,clothing,92.097981900000
33675681,13428355,7266989,4898477,105,57,2021-01-06 00:00:10.000,Non Signé / Unsigned,clothing,43.357500000000
34037364,13291227,11314017,3425512,105,74,2021-01-05 00:12:54.000,Dolce & Gabbana,clothing,80.910000000000
34225755,13615198,11440941,10043204,81,74,2021-01-05 00:27:43.000,Michael Kors,bags,135.000000000000
34161221,13584855,5086667,9678940,105,74,2021-01-15 00:23:56.000,La Perla,clothing,31.401000000000
33612627,10943709,11318657,9949336,223,204,2021-01-14 00:39:11.000,Off-White,clothing,148.983867000000
33612627,10943709,11312657,9949836,223,204,2021-01-14 00:39:11.000,Off-White,clothing,148.983867000000
34548604,13772072,4662622,9071862,81,223,2021-01-15 00:11:30.000,Isabel Marant,shoes,221.808553200000
34016350,9109422,9257907,7617754,105,84,2021-01-08 00:06:29.000,Pandora,jewellery,47.700000000000
34287449,13355902,8162851,11719461,74,204,2021-01-07 00:01:10.000,Isabel Marant Etoile,clothing,276.229020600000
34344689,11255070,10926349,4221751,105,223,2021-01-08 00:29:10.000,Ermanno Scervino,clothing,101.824803509594
34344689,11255070,10926319,4221781,105,223,2021-01-08 00:29:10.000,Ermanno Scervino,clothing,101.824803509594
33770728,12785002,327936,18121762,222,222,2021-01-08 00:03:06.000,Manoush,clothing,75.701773800000
34036936,10819912,2663026,388736,222,203,2021-01-07 00:00:30.000,Mcq,jewellery,58.241400300000
34310937,13576662,3837317,10574000,222,195,2021-01-07 00:20:46.000,Saint Laurent,accessories,117.129571200000
34289894,12896386,2211216,11282392,222,141,2021-01-08 00:23:19.000,Fendi,bags,781.184999700000
34191320,12256848,22432285,8715957,189,223,2021-01-04 00:30:19.000,Y-3,clothing,135.101869200000
33225434,13502724,2717581,11200090,223,223,2021-01-03 00:11:17.000,Saint Laurent,clothing,73.710090000000
34142806,12696988,10331866,14254999,105,38,2021-01-03 00:01:30.000,Gucci,shoes,283.667085000000
33431532,3161772,8978251,726011,222,222,2021-01-03 00:03:44.000,La Perla,clothing,76.968684000000
34385606,13753354,1793842,8824487,150,81,2021-01-13 00:12:36.000,Alice & Olivia,design & decoration,51.184384615384
34385606,13753354,1793842,8824487,150,81,2021-01-13 00:12:36.000,Alice & Olivia,design & decoration,51.184384615384
34393956,13796890,10837818,4674262,53,105,2021-01-13 00:28:05.000,Hunter,shoes,58.500000000000
34223325,13122419,3005641,683895,84,223,2021-01-13 00:20:23.000,Mango,clothing,40.950000000000
34451384,13512776,5484810,6171632,74,203,2021-01-13 00:08:05.000,Gucci,shoes,124.537500000000
34230300,10977907,1909535,9017069,105,222,2021-01-14 00:14:21.000,Gucci,clothing,216.779005800000
32948701,13609478,5477137,21217,74,13,2021-01-14 00:20:36.000,Chloé,shoes,114.044508000000
32948701,13609478,1477137,21217,74,13,2021-01-14 00:20:36.000,Chloé,shoes,114.044508000000
34205109,12627170,22062878,9689459,171,105,2021-01-14 00:08:33.000,Elisabetta Franchi,clothing,56.700000000000
34079512,9615035,1500084,9074862,81,223,2021-01-04 00:08:25.000,MSGM,clothing,268.826231700000
34147773,11341463,11421833,9071762,81,170,2021-01-04 00:36:10.000,Essentiel Antwerp,clothing,131.005570500000
34147773,11341463,11421833,9071462,81,170,2021-01-04 00:36:10.000,Essentiel Antwerp,clothing,131.005570500000
34568565,9202427,3226664,2981510,105,195,2021-01-14 00:02:02.000,Louis Vuitton,bags,297.000000000000
34576760,13797028,11524778,9535240,105,81,2021-01-14 00:21:10.000,Saint Laurent,clothing,199.962000000000
31450320,10400915,1467007,4197515,57,81,2021-01-05 00:34:14.000,Balenciaga,bags,145.069668000000
34229783,13656903,11442082,7588160,223,223,2021-01-05 00:17:11.000,Lemaire,clothing,129.736408500000
34147615,13673065,8712930,6099695,81,150,2021-01-06 00:19:21.000,Non Signé / Unsigned,clothing,72.000000000000
34424441,13572489,11488313,8398310,171,103,2021-01-15 00:08:02.000,Mexicana,shoes,162.342000000000
34174034,11978624,11422222,10605773,13,223,2021-01-05 00:09:53.000,Moncler,accessories,145.660597200000
34067908,13562783,11213813,9643266,105,105,2021-01-02 00:03:19.000,Polo Ralph Lauren,clothing,103.500000000000
34067908,13562783,11213853,9643266,105,105,2021-01-02 00:03:19.000,Polo Ralph Lauren,clothing,103.500000000000
34067908,13562783,11213853,9643266,105,105,2021-01-02 00:03:19.000,Polo Ralph Lauren,clothing,103.500000000000
34067908,13562783,11213843,9648266,105,105,2021-01-02 00:03:19.000,Polo Ralph Lauren,clothing,103.500000000000
33944769,12938445,11022772,9341239,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33944769,12938445,11322772,9346239,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33944769,12938445,11022772,9340239,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33944769,12938445,11022332,8340238,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33944769,12938445,77022772,9340239,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33944769,12938445,11022002,9340239,195,223,2021-01-01 00:22:37.000,Yohji Yamamoto,clothing,253.311911019167
33740476,12194028,3974437,5643610,150,57,2021-01-01 00:07:18.000,Christian Dior,jewellery,132.645965400000
33642962,9062042,2048115,6239168,105,203,2021-01-15 00:28:17.000,Emilio Pucci,bags,122.928670800000
34141243,13660917,3844306,0300671,81,171,2021-01-05 00:03:47.000,Ganni,clothing,72.000000000000
33677513,10933216,5972259,6982392,222,150,2021-01-09 00:13:08.000,Chanel,clothing,489.313530000000
33677513,10933216,5972259,6989394,222,150,2021-01-09 00:13:08.000,Chanel,clothing,489.313530000000
33677513,10933216,5932259,6982394,222,150,2021-01-09 00:13:08.000,Chanel,clothing,489.313530000000
33677513,10933216,5972259,6989394,222,150,2021-01-09 00:13:08.000,Chanel,clothing,489.313530000000
33677513,10933216,5972259,6982394,222,150,2021-01-09 00:13:08.000,Chanel,clothing,489.313530000000
33495310,13377872,6376777,11089197,170,74,2021-01-09 00:15:52.000,Michael Kors,clothing,72.000000000000
32671032,9593079,9194438,2853815,150,195,2021-01-10 00:05:45.000,Hogan,shoes,90.000000000000
33922535,13517975,10816125,2331798,84,222,2021-01-10 00:02:54.000,Dkny,clothing,65.855822400000
34424362,11160779,7381558,9926698,74,74,2021-01-10 00:23:47.000,The Kooples,clothing,27.000000000000
34423007,12594826,11487955,0402085,105,223,2021-01-10 00:21:04.000,Moschino,bags,129.502079100000
34379232,13751303,77476887,9300480,44,74,2021-01-11 00:27:18.000,Dior,jewellery,138.686290676772
34379232,13751303,11276887,9370487,44,74,2021-01-11 00:27:18.000,Dior,jewellery,138.686290676772
34465402,10529085,11204842,5456689,105,84,2021-01-11 00:23:50.000,Maison Martin Margiela,shoes,43.200000000000
33261588,13284094,5904561,9264251,105,74,2021-01-06 00:01:43.000,Zara,clothing,39.510000000000
34394152,12396110,1182760,772174,195,222,2021-01-11 00:10:57.000,Celine,shoes,200.559977100000
33656441,13654349,2200347,4535840,223,223,2021-01-12 00:14:17.000,Ganni,accessories,54.456255000000
34453375,13650972,7610142,664630,74,171,2021-01-12 00:14:07.000,Chanel,accessories,173.358000000000
34504834,13396962,3669137,8288268,105,74,2021-01-12 00:36:02.000,Vivienne Westwood,bags,130.401000000000
33835262,13503073,8577087,6841158,105,150,2021-01-05 00:22:11.000,Acne Studios,shoes,216.000000000000
33415990,7603866,8521772,2650429,105,204,2021-01-06 00:06:50.000,Kenzo,clothing,53.433000000000
33415990,7603866,8541774,6610469,105,204,2021-01-06 00:06:50.000,Kenzo,clothing,53.433000000000
33415990,7603866,8541884,2610429,105,204,2021-01-06 00:06:50.000,Kenzo,clothing,53.433000000000
33415990,7603866,9541774,2618429,105,204,2021-01-06 00:06:50.000,Kenzo,clothing,53.433000000000
33415990,7603866,8541774,8610489,105,204,2021-01-06 00:06:50.000,Kenzo,clothing,53.433000000000
33799553,12670907,5400800,7655676,170,195,2021-01-06 00:08:50.000,Non Signé / Unsigned,clothing,22.500000000000
33799553,12670907,5407800,7355676,170,195,2021-01-06 00:08:50.000,Non Signé / Unsigned,clothing,22.500000000000
34295908,8738488,11451160,5355565,141,223,2021-01-07 00:08:01.000,Gucci,clothing,106.357500000000
34295908,8738488,11431167,5355562,141,223,2021-01-07 00:08:01.000,Gucci,clothing,106.357500000000
34295908,8738488,11451167,5355562,141,223,2021-01-07 00:08:01.000,Gucci,clothing,106.357500000000
33261407,13540161,8925257,11217590,105,103,2021-01-08 00:26:11.000,Non Signé / Unsigned,shoes,105.660000000000
34207241,13705397,1318545,4123487,195,74,2021-01-07 00:22:02.000,Jean Paul Gaultier,clothing,84.717630000000
34306503,11075677,1063525,6969457,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,535.050000000000
34306503,11075677,2063525,6969457,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,535.050000000000
34306503,11075677,1063575,6868457,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,535.050000000000
34306503,11075677,1063525,6262457,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,535.050000000000
34347863,13337580,6658052,3225007,195,221,2021-01-08 00:11:18.000,Bodaskins,clothing,155.570068800000
34233660,9153130,10547414,8356419,195,223,2021-01-08 00:16:06.000,Salvatore Ferragamo,shoes,91.814677200000
34218836,12194547,10484774,3367285,105,105,2021-01-14 00:21:20.000,Le Silla,shoes,53.877348837210
34218836,12194547,10484774,3367281,105,105,2021-01-14 00:21:20.000,Le Silla,shoes,53.877348837210
33732015,13809272,3429914,11117717,195,72,2021-01-14 00:22:00.000,Gucci,shoes,202.491000000000
33564301,13217818,3313535,0602860,105,105,2021-01-03 00:05:46.000,Gucci,bags,135.000000000000
34087755,13550504,3034533,6858314,195,195,2021-01-04 00:31:12.000,Sandro,clothing,49.500000000000
34183313,10195237,9642066,8562352,105,105,2021-01-04 00:20:27.000,Flavio Castellani,clothing,25.200000000000
34186124,7214137,10527458,2595995,105,195,2021-01-04 00:27:59.000,Nike,shoes,25.200000000000
34186124,7214137,40527458,3595995,105,195,2021-01-04 00:27:59.000,Nike,shoes,25.200000000000
33147137,9737541,5004000,1466544,222,222,2021-01-03 00:19:38.000,Alyx,clothing,74.952942300000
33998297,13222452,3255025,7839949,222,222,2021-01-04 00:13:00.000,Gucci,jewellery,56.497752900000
34197271,12234121,10042948,8280774,74,195,2021-01-05 00:11:03.000,Marc by Marc Jacobs,clothing,36.720000000000
33299383,13697746,1302061,4623513,105,105,2021-01-07 00:30:59.000,Non Signé / Unsigned,bags,35.100000000000
33433280,13686774,5469376,8131434,105,195,2021-01-07 00:07:13.000,Hogan,shoes,40.500000000000
33433280,13686774,5469316,8130434,105,195,2021-01-07 00:07:13.000,Hogan,shoes,40.500000000000
33433280,13686774,5469116,8130434,105,195,2021-01-07 00:07:13.000,Hogan,shoes,40.500000000000
34064586,12245386,11403056,4361863,222,105,2021-01-08 00:08:34.000,Issey Miyake,clothing,180.738000000000
31363369,12714961,10481933,8724227,223,74,2021-01-08 00:20:49.000,Michael Kors,accessories,144.882000000000
34064195,12923582,99348273,3317285,105,74,2021-01-13 00:03:42.000,Dior,design & decoration,26.901000000000
34545585,13812988,8300422,5400269,105,74,2021-01-13 00:04:19.000,Mes Demoiselles ...,clothing,40.500000000000
34545585,13812988,8300422,5403269,105,74,2021-01-13 00:04:19.000,Mes Demoiselles ...,clothing,40.500000000000
34545585,13812988,8300466,5403269,105,74,2021-01-13 00:04:19.000,Mes Demoiselles ...,clothing,40.500000000000
34545585,13780617,8300422,5403269,105,74,2021-01-13 00:04:19.000,Iro,clothing,76.401000000000
34545585,13780617,8900422,5403269,105,74,2021-01-13 00:04:19.000,Iro,clothing,76.401000000000
34545585,13780617,8300422,5402269,105,74,2021-01-13 00:04:19.000,Iro,clothing,76.401000000000
34545585,13813239,8300422,5403260,105,74,2021-01-13 00:04:19.000,Non Signé / Unsigned,jewellery,53.901000000000
34545585,13813239,8322422,5403269,105,74,2021-01-13 00:04:19.000,Non Signé / Unsigned,jewellery,53.901000000000
34545585,13813239,8300422,5403289,105,74,2021-01-13 00:04:19.000,Non Signé / Unsigned,jewellery,53.901000000000
34511940,13754813,577638,6757536,105,74,2021-01-13 00:05:52.000,Nike x Off-White,shoes,734.373000000000
34486863,13785265,8077926,7564637,74,57,2021-01-13 00:25:08.000,Mira Mikati,clothing,58.500000000000
34546835,13827223,619125,7274737,74,74,2021-01-13 00:33:23.000,Dr. Martens,shoes,76.500000000000
34189451,7605758,11007463,4641,74,195,2021-01-04 00:38:26.000,Iro,clothing,168.345000000000
33414732,13181185,8626833,5083447,105,74,2021-01-03 00:05:29.000,Louis Vuitton,bags,454.500000000000
33743931,12749320,11334870,11000346,96,223,2021-01-04 00:39:34.000,Vivienne Westwood,bags,112.299865200000
34419045,13776090,11115444,10836510,105,74,2021-01-14 00:24:48.000,Dolce & Gabbana,shoes,108.000000000000
34166735,12173406,2281934,3597747,97,74,2021-01-14 00:39:45.000,Prada,shoes,8.433000000000
33558762,13442499,2643809,2782444,74,105,2021-01-07 00:06:43.000,Dolce & Gabbana,clothing,185.382000000000
34310867,9282011,8154581,940292,195,223,2021-01-07 00:17:38.000,Gucci,shoes,382.508724600000
33986206,13275088,9518491,518126,222,222,2021-01-07 00:21:59.000,Self Portrait,clothing,89.700996600000
34582715,13732082,6548752,7918306,105,105,2021-01-14 00:15:04.000,Fendi,accessories,40.500000000000
34504126,13379447,11500050,2482076,222,222,2021-01-14 00:39:41.000,Jil Sander,shoes,72.638848572201
34504126,13379447,11507750,2183076,222,222,2021-01-14 00:39:41.000,Jil Sander,shoes,72.638848572201
34504126,13379447,11507750,2483076,222,222,2021-01-14 00:39:41.000,Jil Sander,shoes,72.638848572201
34403357,13614771,5226969,6895672,81,223,2021-01-13 00:07:06.000,Gucci,clothing,460.117623600000
