Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
12/21/2016,V1.1,1/15/2017,Cool Tweens Limited,CTW0005G,Eyeshadow Photobooth Day,GP,DFP,Phone,Banner,320x50,/50170743/CTW0005GP-Phone-Banner,,net.cooltweens.android_photobooth,Portrait,325,"223,005",$0.10,$0.10,$0.03,$21.32,,,,,,,1/23/2017,N/A,N/A,
12/21/2016,V1.1,1/15/2017,Cool Tweens Limited,CTW0005G,Eyeshadow Photobooth Day,GP,DFP,Tablet,Banner,728x90,/50170743/CTW0005GP-Tablet-Banner,,net.cooltweens.android_photobooth,Portrait,468,"200,158",$0.10,$0.06,$0.04,$12.01,,,,,,,1/23/2017,N/A,N/A,
12/21/2016,V2.7,1/5/2017,Crazy Cats Media,CCATS008,Cupcakes Maker!,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS008iOS-Phone-Banner,,494190432,Portrait,"109,242","199,250",$0.43,$0.47,$46.80,$93.20,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V2.7,1/5/2017,Crazy Cats Media,CCATS008,Cupcakes Maker!,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS008iOS-Tablet-Banner,,494190432,Portrait,"259,722","501,645",$0.31,$0.28,$81.18,$138.23,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,,,Crazy Cats Media,CCATS016,Cake Maker!,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS016iOS-Phone-Banner,,507062166,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,,,Crazy Cats Media,CCATS016,Cake Maker!,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS016iOS-Tablet-Banner,,507062166,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,V3.0,1/2/2017,Crazy Cats Media,CCATS022,Milkshake Maker!,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS022iOS-Phone-Banner,,506247713,Portrait,"64,615","76,839",$0.57,$0.63,$36.55,$48.16,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V3.0,1/2/2017,Crazy Cats Media,CCATS022,Milkshake Maker!,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS022iOS-Tablet-Banner,,506247713,Portrait,"169,268","193,504",$0.38,$0.44,$63.82,$84.85,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,,,Crazy Cats Media,CCATS026,School Lunch Food!,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS026iOS-Phone-Banner,,669287954,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,,,Crazy Cats Media,CCATS026,School Lunch Food!,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS026iOS-Tablet-Banner,,669287954,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,V2.0.9.0,12/28/2016,Crazy Cats Media,CCATS008G,Cupcakes Maker!,GP,DFP,Phone,Banner,320x50,/50170743/CCATS008GP-Phone-Banner,,com.crazycatsmedia.android_make_cupcake,Portrait,0,"295,205",$0.00,$0.11,$0.00,$32.02,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V2.0.9.0,12/28/2016,Crazy Cats Media,CCATS008G,Cupcakes Maker!,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS008GP-Tablet-Banner,,com.crazycatsmedia.android_make_cupcake,Portrait,2,"192,427",$0.06,$0.07,$0.00,$13.02,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V1.1.8.0,1/5/2017,Crazy Cats Media,CCATS016G,Cake Maker!,GP,DFP,Phone,Banner,320x50,/50170743/CCATS016GP-Phone-Banner,,com.crazycatsmedia.android_make_cake,Portrait,"180,483","514,646",$0.08,$0.06,$14.89,$29.72,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1.8.0,1/5/2017,Crazy Cats Media,CCATS016G,Cake Maker!,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS016GP-Tablet-Banner,,com.crazycatsmedia.android_make_cake,Portrait,"54,748","129,898",$0.07,$0.06,$4.03,$7.28,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V2.0.8.0,1/2/2017,Crazy Cats Media,CCATS022G,School Lunch Food!,GP,DFP,Phone,Banner,320x50,/50170743/CCATS022GP-Phone-Banner,,com.crazycatsmedia.android_make_milkshake,Portrait,"48,110","63,399",$0.12,$0.12,$5.93,$7.55,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V2.0.8.0,1/2/2017,Crazy Cats Media,CCATS022G,School Lunch Food!,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS022GP-Tablet-Banner,,com.crazycatsmedia.android_make_milkshake,Portrait,"37,840","41,905",$0.07,$0.06,$2.60,$2.38,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.0.9.0,1/16/2017,Crazy Cats Media,CCATS026G,School Lunch Food!,GP,DFP,Phone,Banner,320x50,/50170743/CCATS026GP-Phone-Banner,,com.crazycatsmedia.android_make_lunchfood,Landscape,"283,868","254,564",$0.14,$0.12,$38.53,$30.81,,,,,,,1/23/2017,N/A,N/A,
12/21/2016,V1.0.9.0,1/16/2017,Crazy Cats Media,CCATS026G,School Lunch Food!,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS026GP-Tablet-Banner,,com.crazycatsmedia.android_make_lunchfood,Landscape,"161,521","144,423",$0.08,$0.08,$13.23,$11.77,,,,,,,1/23/2017,N/A,N/A,
12/21/2016,V1.1,1/2/2017,Hug n Hearts,HUGS0235,High School Fashion Boutique,iOS,DFP,Phone,Banner,320x50,/50170743/HUGS0235iOS-Phone-Banner,,1172052423,Portrait,"183,584","51,358",$0.41,$0.64,$75.14,$32.86,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/2/2017,Hug n Hearts,HUGS0235,High School Fashion Boutique,iOS,DFP,Tablet,Banner,728x90,/50170743/HUGS0235iOS-Tablet-Banner,,1172052423,Portrait,"335,100","95,499",$0.26,$0.42,$86.50,$39.78,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/3/2017,Hug n Hearts,HUGS0235G,High School Fashion Boutique,GP,DFP,Phone,Banner,320x50,/50170743/HUGS0235GP-Phone-Banner,,com.hugsnhearts.android_highschoolbotique,Portrait,"975,439","1,070,171",$0.14,$0.12,$133.40,$129.61,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/3/2017,Hug n Hearts,HUGS0235G,High School Fashion Boutique,GP,DFP,Tablet,Banner,728x90,/50170743/HUGS0235GP-Tablet-Banner,,com.hugsnhearts.android_highschoolbotique,Portrait,"586,855","600,564",$0.10,$0.08,$57.50,$45.49,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/5/2017,Kids Food Games Inc.,KFOOD5004G,Movie Night Party!,GP,DFP,Phone,Banner,320x50,/50170743/KFOOD5004GP-Phone-Banner,,com.kidsfoodinc.android_movienightpartyfoodmaker,Portrait,"41,972","113,790",$0.27,$0.25,$11.14,$28.78,,,,,,Old Project Code: SHAKE004G,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/5/2017,Kids Food Games Inc.,KFOOD5004G,Movie Night Party!,GP,DFP,Tablet,Banner,728x90,/50170743/KFOOD5004GP-Tablet-Banner,,com.kidsfoodinc.android_movienightpartyfoodmaker,Portrait,"32,031","75,689",$0.17,$0.17,$5.32,$12.65,,,,,,Old Project Code: SHAKE004G,1/13/2017,N/A,N/A,
12/21/2016,,,Maker Labs (Black Belt Clown),MLABS022,Slushy! - Make Crazy Drinks,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS022iOS-Phone-Banner,,682415372,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,,,Maker Labs (Black Belt Clown),MLABS022,Slushy! - Make Crazy Drinks,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS022iOS-Tablet-Banner,,682415372,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,,,Maker Labs (Black Belt Clown),MLABS1070,My Sweet Cotton Candy,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS1070iOS-Phone-Banner,,1153448365,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,,,Maker Labs (Black Belt Clown),MLABS1070,My Sweet Cotton Candy,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS1070iOS-Tablet-Banner,,1153448365,Landscape,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/21/2016,V1.1,1/6/2017,Maker Labs (Black Belt Clown),MLABS1071,Hot Dog Maker - Ultimate Street Food Festival!,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS1071iOS-Phone-Banner,,1180851942,Portrait,"10,399","29,871",$0.59,$0.54,$6.13,$16.05,,,,,,,1/16/2017,N/A,N/A,
12/21/2016,V1.1,1/6/2017,Maker Labs (Black Belt Clown),MLABS1071,Hot Dog Maker - Ultimate Street Food Festival!,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS1071iOS-Tablet-Banner,,1180851942,Portrait,"18,898","48,160",$0.49,$0.46,$9.27,$21.95,,,,,,,1/16/2017,N/A,N/A,
12/21/2016,V1.1,12/27/2016,Maker Labs (Black Belt Clown),MLABS001G,Donuts Maker - Cooking Games,GP,DFP,Phone,Banner,320x50,/50170743/MLABS001GP-Phone-Banner,,net.makerlabs.android_donutmaker,Portrait,"36,445","36,666",$0.22,$0.19,$8.04,$6.89,,,,,,,12/30/2016,N/A,N/A,
12/21/2016,V1.1,12/27/2016,Maker Labs (Black Belt Clown),MLABS001G,Donuts Maker - Cooking Games,GP,DFP,Tablet,Banner,728x90,/50170743/MLABS001GP-Tablet-Banner,,net.makerlabs.android_donutmaker,Portrait,"21,918","22,574",$0.19,$0.12,$4.06,$2.76,,,,,,,12/30/2016,N/A,N/A,
12/21/2016,V1.1,12/29/2016,Maker Labs (Black Belt Clown),MLABS022G,Slushy! - Make Crazy Drinks,GP,DFP,Phone,Banner,320x50,/50170743/MLABS022GP-Phone-Banner,,net.makerlabs.android_slushymaker,Portrait,"112,331","247,572",$0.16,$0.16,$18.28,$39.56,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V1.1,12/29/2016,Maker Labs (Black Belt Clown),MLABS022G,Slushy! - Make Crazy Drinks,GP,DFP,Tablet,Banner,728x90,/50170743/MLABS022GP-Tablet-Banner,,net.makerlabs.android_slushymaker,Portrait,"59,319","143,689",$0.16,$0.11,$9.66,$16.10,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V1.1,12/29/2016,Maker Labs (Black Belt Clown),MLABS1071G,Hot Dog Maker - Ultimate Street Food Festival!,GP,DFP,Phone,Banner,320x50,/50170743/MLABS1071GP-Phone-Banner,,net.makerlabs.android_hotdogmaker,Portrait,"72,408","252,089",$0.13,$0.11,$9.68,$27.17,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V1.1,12/29/2016,Maker Labs (Black Belt Clown),MLABS1071G,Hot Dog Maker - Ultimate Street Food Festival!,GP,DFP,Tablet,Banner,728x90,/50170743/MLABS1071GP-Tablet-Banner,,net.makerlabs.android_hotdogmaker,Portrait,"31,885","102,579",$0.10,$0.07,$3.34,$7.44,,,,,,,1/4/2017,N/A,N/A,
12/21/2016,V1.9,1/2/2017,Shake It Media,SHAKE004,Movie Night Party!,iOS,DFP,Phone,Banner,320x50,/50170743/SHAKE004iOS-Phone-Banner,,578919472,Portrait,"86,276","96,538",$0.48,$0.39,$41.83,$37.87,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.9,1/2/2017,Shake It Media,SHAKE004,Movie Night Party!,iOS,DFP,Tablet,Banner,728x90,/50170743/SHAKE004iOS-Tablet-Banner,,578919472,Portrait,"173,750","196,620",$0.27,$0.26,$46.06,$50.98,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/5/2017,Shake It Media,SHAKE5005,Sweet Mania! - PJ Party Desserts Maker,iOS,DFP,Phone,Banner,320x50,/50170743/SHAKE5005iOS-Phone-Banner,,1177821891,Portrait,"27,503","47,204",$0.66,$0.70,$18.26,$33.01,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V1.1,1/5/2017,Shake It Media,SHAKE5005,Sweet Mania! - PJ Party Desserts Maker,iOS,DFP,Tablet,Banner,728x90,/50170743/SHAKE5005iOS-Tablet-Banner,,1177821891,Portrait,"35,649","61,287",$0.61,$0.64,$21.68,$39.28,,,,,,,1/13/2017,N/A,N/A,
12/21/2016,V3.2.1.0,12/27/2016,Tobi Apps Limited,TOBI002G,100 Floors,GP,FAN,Phone,Native Banner,320x50,115318642295544_129221277571947,,com.tobiapps.android_100fl,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,,,,,,No traffic,1/4/2017,N/A,N/A,
12/21/2016,V3.2.1.0,12/27/2016,Tobi Apps Limited,TOBI002G,100 Floors,GP,FAN,Phone,Native Fullscreen,320x480,115318642295544_129221320905276,,com.tobiapps.android_100fl,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,,,,,,No traffic,1/4/2017,N/A,N/A,
12/20/2016,,,Bravo Kids Media Ltd,BKM0026,Hollywood Pet ER Surgery - Animal Vet Doctor Mania,iOS,DFP,Phone,Banner,320x50,/50170743/BKM0026iOS-Phone-Banner,,1184799132,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/20/2016,,,Bravo Kids Media Ltd,BKM0026,Hollywood Pet ER Surgery - Animal Vet Doctor Mania,iOS,DFP,Tablet,Banner,728x90,/50170743/BKM0026iOS-Tablet-Banner,,1184799132,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/20/2016,V1.1,12/29/2016,Crazy Cats Media,CCATS1058G,Birthday Cake Party,GP,DFP,Phone,Interstitial,480x320,/50170743/CCATS1058GP-Phone-Interstitial,,com.crazycatsmedia.android_birthdaycakeparty,Landscape,226,"20,485",$0.06,$0.13,$0.01,$2.65,,,,,,,1/4/2017,N/A,N/A,
12/20/2016,V1.1,12/29/2016,Crazy Cats Media,CCATS1058G,Birthday Cake Party,GP,DFP,Tablet,Interstitial,1024x768,/50170743/CCATS1058GP-Tablet-Interstitial,,com.crazycatsmedia.android_birthdaycakeparty,Landscape,25,"2,135",$0.15,$0.51,$0.00,$1.09,,,,,,,1/4/2017,N/A,N/A,
12/20/2016,,,Surgery Games Ltd,SURG0001,Sports Athletes Surgery - Locker Room ER Doctor,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appe660cbc44959490883,vz50d204b45f1d4492ae,1187818597,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/20/2016,,,Surgery Games Ltd,SURG0001,Sports Athletes Surgery - Locker Room ER Doctor,iOS,DFP,Phone,Banner,320x50,/50170743/SURG0001iOS-Phone-Banner,,1187818597,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/20/2016,,,Surgery Games Ltd,SURG0001,Sports Athletes Surgery - Locker Room ER Doctor,iOS,DFP,Tablet,Banner,728x90,/50170743/SURG0001iOS-Tablet-Banner,,1187818597,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/19/2016,V1.1,12/29/2016,Crazy Cats Media,CCATS1058G,Birthday Cake Party,GP,DFP,Phone,Banner,320x50,/50170743/CCATS1058GP-Phone-Banner,,com.crazycatsmedia.android_birthdaycakeparty,Landscape,86,"13,288",$0.18,$0.11,$0.02,$1.40,,,,,,,1/4/2017,N/A,N/A,
12/19/2016,V1.1,12/29/2016,Crazy Cats Media,CCATS1058G,Birthday Cake Party,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS1058GP-Tablet-Banner,,com.crazycatsmedia.android_birthdaycakeparty,Landscape,22,"1,240",$1.01,$0.61,$0.02,$0.76,,,,,,,1/4/2017,N/A,N/A,
12/19/2016,V1.0,12/28/2016,Kids Food Games Inc.,KFOOD5005G,Sweet Mania! - PJ Party Desserts Maker,GP,DFP,Phone,Banner,320x50,/50170743/KFOOD5005GP-Phone-Banner,,com.kidsfoodinc.android_pjpartydesserts,Portrait,"61,453","506,463",$0.20,$0.16,$12.04,$81.31,,,,,,,1/4/2017,N/A,N/A,
12/19/2016,V1.0,12/28/2016,Kids Food Games Inc.,KFOOD5005G,Sweet Mania! - PJ Party Desserts Maker,GP,DFP,Tablet,Banner,728x90,/50170743/KFOOD5005GP-Tablet-Banner,,com.kidsfoodinc.android_pjpartydesserts,Portrait,"32,681","259,649",$0.12,$0.09,$4.04,$22.64,,,,,,,1/4/2017,N/A,N/A,
12/19/2016,V1.0,12/27/2016,Kids Food Games Inc.,KFOOD5005A,Sweet Mania! - PJ Party Desserts Maker,Amazon,DFP,Phone,Banner,320x50,/50170743/KFOOD5005Amazon-Phone-Banner,,com.kidsfoodinc.amazon_pjpartydesserts,Portrait,2,0,$0.04,$0.00,$0.00,$0.00,,,,,,,12/30/2016,N/A,N/A,
12/19/2016,V1.0,12/27/2016,Kids Food Games Inc.,KFOOD5005A,Sweet Mania! - PJ Party Desserts Maker,Amazon,DFP,Tablet,Banner,728x90,/50170743/KFOOD5005Amazon-Tablet-Banner,,com.kidsfoodinc.amazon_pjpartydesserts,Portrait,"3,026","9,402",$0.05,$0.03,$0.16,$0.26,,,,,,,12/30/2016,N/A,N/A,
12/19/2016,V1.8,12/21/2016,Maker Labs (Black Belt Clown),MLABS001,Donuts Maker - Cooking Games,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS001iOS-Phone-Banner,,578210847,Landscape,"110,823","240,590",$0.62,$0.55,$68.89,$132.21,,,,,,,12/30/2016,N/A,N/A,
12/19/2016,V1.8,12/21/2016,Maker Labs (Black Belt Clown),MLABS001,Donuts Maker - Cooking Games,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS001iOS-Tablet-Banner,,578210847,Landscape,"256,144","535,716",$0.60,$0.47,$153.53,$251.33,,,,,,,12/30/2016,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Bear Hug Media,BHUG1076,Rewrite Your Destiny,iOS,DFP,Phone,Banner,320x50,/50170743/BHUG1076iOS-Phone-Banner,,1180482499,Portrait,"162,150","177,612",$0.44,$0.52,$72.14,$91.52,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Bear Hug Media,BHUG1076,Rewrite Your Destiny,iOS,DFP,Tablet,Banner,728x90,/50170743/BHUG1076iOS-Tablet-Banner,,1180482499,Portrait,"294,166","281,123",$0.32,$0.33,$93.48,$94.09,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,1/24/2017,Bear Hug Media,BHUG1077,Rainbow Hair Salon! Girl Kids Dressup Makeup Games,iOS,DFP,Phone,Banner,320x50,/50170743/BHUG1077iOS-Phone-Banner,,1180485227,Portrait,"140,501","195,105",$0.45,$0.47,$62.84,$91.42,,,,,,,2/7/2017,,,
12/15/2016,V1.0,1/24/2017,Bear Hug Media,BHUG1077,Rainbow Hair Salon! Girl Kids Dressup Makeup Games,iOS,DFP,Tablet,Banner,728x90,/50170743/BHUG1077iOS-Tablet-Banner,,1180485227,Portrait,"272,893","308,212",$0.36,$0.42,$99.28,$128.36,,,,,,,2/7/2017,,,
12/15/2016,V1.0,12/28/2016,Bear Hug Media,BHUG1076G,Rewrite Your Destiny,GP,DFP,Phone,Banner,320x50,/50170743/BHUG1076GP-Phone-Banner,,com.bearhugmedia.android_loveletterdiary,Portrait,"203,922","1,697,573",$0.16,$0.12,$32.72,$195.49,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,12/28/2016,Bear Hug Media,BHUG1076G,Rewrite Your Destiny,GP,DFP,Tablet,Banner,728x90,/50170743/BHUG1076GP-Tablet-Banner,,com.bearhugmedia.android_loveletterdiary,Portrait,"151,445","1,013,953",$0.13,$0.06,$19.31,$64.92,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,2/14/2017,Bear Hug Media,BHUG1077G,Rainbow Rocks! Fashion Hair Day,GP,DFP,Phone,Banner,320x50,/50170743/BHUG1077GP-Phone-Banner,,com.bearhugmedia.android_rainbowhair,Portrait,"355,997","490,198",$0.18,$0.22,$62.41,$106.16,,,,,,,2/20/2017,N/A,N/A,
12/15/2016,V1.0,2/14/2017,Bear Hug Media,BHUG1077G,Rainbow Rocks! Fashion Hair Day,GP,DFP,Tablet,Banner,728x90,/50170743/BHUG1077GP-Tablet-Banner,,com.bearhugmedia.android_rainbowhair,Portrait,"236,780","320,467",$0.14,$0.16,$32.79,$51.81,,,,,,,2/20/2017,N/A,N/A,
12/15/2016,,,Bear Hug Media,BHUG1076A,Rewrite Your Destiny,Amazon,DFP,Phone,Banner,320x50,/50170743/BHUG1076Amazon-Phone-Banner,,com.bearhugmedia.amazon_loveletterdiary,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/15/2016,,,Bear Hug Media,BHUG1076A,Rewrite Your Destiny,Amazon,DFP,Tablet,Banner,728x90,/50170743/BHUG1076Amazon-Tablet-Banner,,com.bearhugmedia.amazon_loveletterdiary,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
12/15/2016,V1.0,2/14/2017,Bear Hug Media,BHUG1077A,Rainbow Rocks! Fashion Hair Day,Amazon,DFP,Phone,Banner,320x50,/50170743/BHUG1077Amazon-Phone-Banner,,com.bearhugmedia.amazon_rainbowhair,Portrait,28,47,$0.00,$0.00,$0.00,$0.00,,,,,,,2/20/2017,N/A,N/A,
12/15/2016,V1.0,2/14/2017,Bear Hug Media,BHUG1077A,Rainbow Rocks! Fashion Hair Day,Amazon,DFP,Tablet,Banner,728x90,/50170743/BHUG1077Amazon-Tablet-Banner,,com.bearhugmedia.amazon_rainbowhair,Portrait,"15,996","27,921",$0.03,$0.02,$0.42,$0.60,,,,,,,2/20/2017,N/A,N/A,
12/15/2016,V1.0,12/28/2016,Bravo Kids Media Ltd,BKM0024G,Heart Surgeon Clinic - Superhero Doctor Games,GP,DFP,Phone,Banner,320x50,/50170743/BKM0024GP-Phone-Banner,,com.bravokidsmedia.android_superheroheartsurgery,Portrait,"125,496","413,083",$0.24,$0.22,$30.46,$92.53,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,12/28/2016,Bravo Kids Media Ltd,BKM0024G,Heart Surgeon Clinic - Superhero Doctor Games,GP,DFP,Tablet,Banner,728x90,/50170743/BKM0024GP-Tablet-Banner,,com.bravokidsmedia.android_superheroheartsurgery,Portrait,"70,442","242,688",$0.16,$0.11,$11.47,$25.68,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,12/28/2016,Bravo Kids Media Ltd,BKM0024A,Heart Surgeon Clinic - Superhero Doctor Games,Amazon,DFP,Phone,Banner,320x50,/50170743/BKM0024Amazon-Phone-Banner,,com.bravokidsmedia.amazon_superheroheartsurgery,Portrait,33,87,$0.20,$0.60,$0.01,$0.05,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,12/28/2016,Bravo Kids Media Ltd,BKM0024A,Heart Surgeon Clinic - Superhero Doctor Games,Amazon,DFP,Tablet,Banner,728x90,/50170743/BKM0024Amazon-Tablet-Banner,,com.bravokidsmedia.amazon_superheroheartsurgery,Portrait,"6,066","16,754",$0.05,$0.04,$0.32,$0.59,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,1/19/2017,Cool Tweens Limited,CTW0006,Girls Night In - PJ Party,iOS,DFP,Phone,Banner,320x50,/50170743/CTW0006iOS-Phone-Banner,,1180491042,Portrait,"72,776","158,345",$0.39,$0.35,$28.47,$55.93,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/19/2017,Cool Tweens Limited,CTW0006,Girls Night In - PJ Party,iOS,DFP,Tablet,Banner,728x90,/50170743/CTW0006iOS-Tablet-Banner,,1180491042,Portrait,"126,497","230,469",$0.36,$0.31,$45.59,$70.65,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/18/2017,Cool Tweens Limited,CTW0006G,Girls Night In - PJ Party,GP,DFP,Phone,Banner,320x50,/50170743/CTW0006GP-Phone-Banner,,net.cooltweens.android_pjparty,Portrait,"244,022","1,302,746",$0.17,$0.16,$40.93,$211.75,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/18/2017,Cool Tweens Limited,CTW0006G,Girls Night In - PJ Party,GP,DFP,Tablet,Banner,728x90,/50170743/CTW0006GP-Tablet-Banner,,net.cooltweens.android_pjparty,Portrait,"174,520","738,801",$0.11,$0.11,$19.00,$80.46,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/18/2017,Cool Tweens Limited,CTW0006A,Girls Night In - PJ Party,Amazon,DFP,Phone,Banner,320x50,/50170743/CTW0006Amazon-Phone-Banner,,net.cooltweens.amazon_pjparty,Portrait,38,70,$0.01,$0.06,$0.00,$0.00,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/18/2017,Cool Tweens Limited,CTW0006A,Girls Night In - PJ Party,Amazon,DFP,Tablet,Banner,728x90,/50170743/CTW0006Amazon-Tablet-Banner,,net.cooltweens.amazon_pjparty,Portrait,"12,323","9,211",$0.03,$0.08,$0.34,$0.78,,,,,,,1/23/2017,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Hug n Hearts,HUGS0237,Fashion Intern,iOS,DFP,Phone,Banner,320x50,/50170743/HUGS0237iOS-Phone-Banner,,1180885627,Portrait,"124,607","226,431",$0.35,$0.33,$43.58,$74.76,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Hug n Hearts,HUGS0237,Fashion Intern,iOS,DFP,Tablet,Banner,728x90,/50170743/HUGS0237iOS-Tablet-Banner,,1180885627,Portrait,"225,618","237,427",$0.29,$0.29,$64.77,$68.43,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Hug n Hearts,HUGS108R,Beauty Queen Makeover,iOS,DFP,Phone,Banner,320x50,/50170743/HUGS108RiOS-Phone-Banner,,1185774325,Portrait,"142,608","196,825",$0.48,$0.62,$67.86,$121.47,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,1/2/2017,Hug n Hearts,HUGS108R,Beauty Queen Makeover,iOS,DFP,Tablet,Banner,728x90,/50170743/HUGS108RiOS-Tablet-Banner,,1185774325,Portrait,"259,056","276,041",$0.38,$0.45,$97.27,$123.89,,,,,,,1/13/2017,N/A,N/A,
12/15/2016,V1.0,12/29/2016,Hug n Hearts,HUGS0237G,Fashion Intern,GP,DFP,Phone,Banner,320x50,/50170743/HUGS0237GP-Phone-Banner,,com.hugsnhearts.android_fashionintern,Portrait,"46,508","753,908",$0.18,$0.11,$8.30,$85.35,,,,,,,1/4/2017,N/A,N/A,
12/15/2016,V1.0,12/29/2016,Hug n Hearts,HUGS0237G,Fashion Intern,GP,DFP,Tablet,Banner,728x90,/50170743/HUGS0237GP-Tablet-Banner,,com.hugsnhearts.android_fashionintern,Portrait,"23,375","335,828",$0.11,$0.07,$2.58,$23.68,,,,,,,1/4/2017,N/A,N/A,
