"city","year","ad_id_request_update_date","app_latest_version","app_live_date","studio_name","project_code","app_name","platform","ad_network","device","ad_unit_type","ad_size","ad_unit_id","store_id_bundle_id","app_orientation","impressions_week0","impressions_week1","revenue_week0","revenue_week1","sessions_week0","sessions_week1","comment"
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/3948209225,"1042167460",Portrait,600,604,30,121,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/6901675622,"1042167460",Portrait,17,9,15,0,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/5424942425,"1042167460",Portrait,1752,2016,85,453,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/8378408829,"1042167460",Portrait,30,20,6,21,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Mopub,Phone,Banner,"320x50",c220097127164317a4081d017cdb552c,"1042167460",Portrait,70,159,4,10,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Mopub,Phone,Interstitial,"320x480",ac3231573902476c9c03d04c378e3c7c,"1042167460",Portrait,9,4,1,2,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Mopub,Tablet,Banner,"728x90",ab988c0246a641348a437af310cf6b5b,"1042167460",Portrait,231,520,14,30,5,581,
GZ,2015,2015-09-17,V1.0,2015-11-05,Frozen Mania Inc,FMI935,Mime Salon,iOS,Mopub,Tablet,Interstitial,"768x1024",ca1886cf6ff14a95b727f0a2041bdf11,"1042167460",Portrait,40,30,6,5,5,581,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/8238808022,"1042167716",Portrait,3551,7930,163,445,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/2192274422,"1042167716",Portrait,249,384,25,30,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/9715541229,"1042167716",Portrait,7118,18288,356,1544,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/3669007628,"1042167716",Portrait,388,859,51,111,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Mopub,Tablet,Banner,"728x90","30d411678fd24f728b918395e9dd6793","1042167716",Portrait,1074,2972,62,177,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-31,iProm Inc,IPI937,Monster Girls - Crazy Wicked Party!,iOS,Mopub,Tablet,Interstitial,"768x1024",ef00c4dd37164957aebdbff540b7b524,"1042167716",Portrait,343,1403,51,208,1983,5393,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/1913072822,net.ipromgames.android_citymonster,Portrait,4821,20498,22,172,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/6343272420,net.ipromgames.android_citymonster,Portrait,315,1553,2,31,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/3389806029,net.ipromgames.android_citymonster,Portrait,3236,19108,109,153,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/7820005621,net.ipromgames.android_citymonster,Portrait,287,1842,7,65,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Mopub,Phone,Banner,"320x50",f064958b35204875b415106b6412ad7f,net.ipromgames.android_citymonster,Portrait,247,1129,15,68,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Mopub,Phone,Interstitial,"320x480","537b3e41e8e04336a0682ebdece84557",net.ipromgames.android_citymonster,Portrait,89,542,9,67,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Mopub,Tablet,Banner,"728x90","9ed8b69ffd8d427195270ccbf1b2b698",net.ipromgames.android_citymonster,Portrait,191,867,11,48,1020,5618,
GZ,2015,2015-09-17,V1.0,2015-10-24,iProm Inc,IPI937G,Monster Girls - Crazy Party!,Google Play,Mopub,Tablet,Interstitial,"768x1024",c612a619cc1a4fcb8ec74ddfd6e714fb,net.ipromgames.android_citymonster,Portrait,93,528,19,108,1020,5618,
GZ,2015,2015-09-15,V1.2,2014-11-06,Girls Games Inc,GGI022,Top Model Makeover™,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74704","934322985",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-21,Girls Games Inc,GGI030,Cheerleader Salon - Sports Chic & Fan Girl Mania!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74706","945300877",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-21,Girls Games Inc,GGI031,Date Night Makeover Salon,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74688","945300918",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-02-05,Girls Games Inc,GGI036,Singer's Dream Journey - Beauty Queen Show,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74662","953927431",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-03-15,Girls Games Inc,GGI045,Magical Fairies - Four Seasons Beauty Salon,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74689","963052104",Portrait,499,558,6,6,,,
GZ,2015,2015-09-15,V1.2,2015-04-25,Girls Games Inc,GGI051,Bridesmaid & Groomsman Love Story: BFF Wedding Makeover,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74667","975979605",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-11-21,Girls Games Inc,GGI119,"Pink Princess - Beauty Salon, Fashion Dress Up, and Make-Up!",iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74729","931809905",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-12,Girls Games Inc,GGI123,New Year Party - Masquerade Makeover 2015,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74730","941491617",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-30,Girls Games Inc,GGI124,Christmas Vacation - Winter Fashion Salon,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74731","945991810",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-06-06,Girls Games Inc,GGI245,Street Food Chef Story - My Little Dream Shop,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74668","988639352",Portrait,0,0,0,0,2931,26754,Traffic is normal since Oct 2015
GZ,2015,2015-09-15,V1.2,2015-09-23,My Styling Lounge,MSL013,Make Me A Star! Red Carpet Fashion - Beauty Salon,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74693","906272633",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2014-09-09,My Styling Lounge,MSL015,Make Me A Superstar - Celebrity Party,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74670","909537527",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-11,My Styling Lounge,MSL027,Girls Winter Dress Closet - North Pole Holiday!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74671","938120580",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-01-26,My Styling Lounge,MSL036G,Star Singer Girl: Beauty Trip,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74738",com.mystylinglounge.android_singerjourney,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-03-31,My Styling Lounge,MSL048,Honeymoon Fashion Salon™ - Wedding Makeover,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74672","966062342",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.5,2015-09-29,My Styling Lounge,MSL107,Monster Girls Makeover,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74734","892275770",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-08-07,My Styling Lounge,MSL110,Beauty Princess Makeover Salon,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74713","901751400",Portrait,4752,2420,1410,672,,,
GZ,2015,2015-09-15,V1.2,2014-09-26,My Styling Lounge,MSL114,Princess HAIR Salon - Beauty Makeover!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74736","918409760",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-02-09,My Styling Lounge,MSL126,Date Night Fashion Emergency! Makeover Mania - Kids Games,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74669","955112908",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-04-05,My Styling Lounge,MSL130,Cheerleader Salon™ Basketball Madness Makeover,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74708","966040572",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-04-28,My Styling Lounge,MSL132,Celebrity Fashion Stylist Salon™,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74710","977868049",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-09-22,My Styling Lounge,MSL134,Beauty Salon - Sports Girls Fashion Style,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74674","981004118",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-10-27,My Styling Lounge,MSL008G,Princess Salon™ 2,Google Play,DFP,Both,Banner,Smart Banner,/50170743/008G-banner,com.mystylinglounge.android_princess_salon2,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-10-27,My Styling Lounge,MSL008G,Princess Salon™ 2,Google Play,DFP,Both,Interstitial,"320x480, 768x1024",/50170743/008G-interstitial,com.mystylinglounge.android_princess_salon2,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-10-27,My Styling Lounge,MSL008G,Princess Salon™ 2,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74917",com.mystylinglounge.android_princess_salon2,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.0.1,2014-10-23,My Styling Lounge,MSL013G,Make-me Up - Halloween Style,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74918",com.mystylinglounge.android_eyelashes_makeup,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.5,2014-12-14,My Styling Lounge,MSL014G,Fashion Doll,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75022",com.mystylinglounge.android_barbie,Portrait,178875,142503,8339,10159,,,App removed
GZ,2015,2015-09-15,V1.2,2014-12-15,My Styling Lounge,MSL015G,Make Me A Star: Celebrity Spa,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74811",com.mystylinglounge.android_carpet_salon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-09-23,My Styling Lounge,MSL019G,Ocean Princess - Mermaid Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75025",com.mystylinglounge.android_mermaidsalon,Portrait,,,,,,,Studio Switch; New Project Code: PPI019G
GZ,2015,2015-09-15,V1.2,2014-11-02,My Styling Lounge,MSL022G,Top Model Makeover™,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75039",com.mystylinglounge.android_topmodelmakeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2014-11-17,My Styling Lounge,MSL024G,Glam Doll Makeover - Chic SPA!,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75030",com.mystylinglounge.android_glamdoll,Portrait,,,,,,,Studio Switch; New Project Code: PPI024G
GZ,2015,2015-09-15,V1.1,2014-11-09,My Styling Lounge,MSL025G,Winter Fashion Mania,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75035",com.mystylinglounge.android_winterfashion,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-02,My Styling Lounge,MSL027G,North Pole Holiday,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74822",com.mystylinglounge.android_northpoleholiday,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2014-12-11,My Styling Lounge,MSL030G,Cheerleader Salon Football Fan,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75042",com.mystylinglounge.android_cherrleadersalon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2014-12-11,My Styling Lounge,MSL031G,Date Night Makeover,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74909",com.mystylinglounge.android_datenightmakeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-01-29,My Styling Lounge,MSL041G,Fashion Doll BFF SPA Mall Date,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74896",com.mystylinglounge.android_fashiondollfriends,Portrait,,,,,,,Studio Switch; New Project Code: PPI041G
GZ,2015,2015-09-15,V1.0,2015-03-04,My Styling Lounge,MSL045G,Seasons Fairies - Beauty Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74912",com.mystylinglounge.android_magicalfairies,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-03-22,My Styling Lounge,MSL048G,Honeymoon Fashion Salon™,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74827",com.mystylinglounge.android_honeymoonmakeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2015-04-14,My Styling Lounge,MSL051G,Bridesmaid Wedding Makeover,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74740",com.mystylinglounge.android_bridemaidmakeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-03-19,My Styling Lounge,MSL054G,Scientist Girls Fashion Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74907",com.mystylinglounge.android_scientistmakeover,Portrait,,,,,,,App removed
GZ,2015,2015-09-15,V1.0,2015-02-28,My Styling Lounge,MSL107G,Monster Girls Makeover,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75092",com.mystylinglounge.android_monstergirlsmakeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-03-26,My Styling Lounge,MSL110G,Beauty Princess Makeover Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75061",com.mystylinglounge.android_princess_makeover,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-11-18,My Styling Lounge,MSL114G,Princess Makeover - Hair Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75094",com.mystylinglounge.android_hairsalon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2015-09-23,My Styling Lounge,MSL119G,Pink Princess- Fashion DressUp,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75073",com.mystylinglounge.android_pinkprincesssalon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-12-11,My Styling Lounge,MSL123G,Party Girl - New Year's Eve,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75080",com.mystylinglounge.android_newyearsalon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-10-08,My Styling Lounge,MSL124G,Winter Vacation- Fashion Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75088",com.mystylinglounge.android_wintervacation,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-01-12,My Styling Lounge,MSL125G,Glam Dolly Salon Evil Girl SPA,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75066",com.mystylinglounge.android_evilgirlsmakeover,Portrait,,,,,,,Studio Switch; New Project Code: PPI125G
GZ,2015,2015-09-15,V1.1,2015-01-29,My Styling Lounge,MSL126G,Date Night Fashion Emergency!,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74798",com.mystylinglounge.android_datenightemergency,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-03-25,My Styling Lounge,MSL130G,Cheerleader Salon™ Basketball,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","75046",com.mystylinglounge.android_fashionactor,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.0,2015-04-17,My Styling Lounge,MSL132G,Celebrity Fashion Stylist Game,Google Play,AdColony,Both,Rewarded Video,"320x480, 768x1024",,com.mystylinglounge.android_messyfrozen,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.0,2015-04-17,My Styling Lounge,MSL132G,Celebrity Fashion Stylist Game,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024",,com.mystylinglounge.android_messyfrozen,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-04-23,My Styling Lounge,MSL134G,Sports Girls SPA: Beauty Salon,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74875",com.mystylinglounge.android_sportssalon,Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-06-03,My Styling Lounge,MSL245G,Street Food - My Cooking Story,Google Play,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74781",com.mystylinglounge.android_foodstallstory,Portrait,0,0,0,0,245372,717770,Traffic is normal since Sep 2015
GZ,2015,2015-09-15,V1.3,2014-06-06,Pocket Princess Inc.,MSL008ppi,Royal Princess Fashion Salon™,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74692","878915374",Portrait,,,,,,,Mediated by DFP
GZ,2015,2015-09-15,V1.5,2015-10-15,Pocket Princess Inc.,MSL014ppi,Fashion Doll Makeover - Beauty Salon!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74695","891203638",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.3,2014-10-29,Pocket Princess Inc.,MSL019ppi,Little Ocean Princess - Mermaid Makeover,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74699","920657385",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.4,2014-11-22,Pocket Princess Inc.,MSL024ppi,Glam Doll Makeover - Fashion Mania!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74701","935573743",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2014-11-12,Pocket Princess Inc.,MSL025ppi,Winter Fashion Mania - Model Makeovers!,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74702","935573930",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-02-19,Pocket Princess Inc.,MSL041ppi,Fashion Doll BFF Shopping Date: SPA & Dress Up Game,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74684","957998857",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.1,2015-03-27,Pocket Princess Inc.,MSL054ppi,Scientist Girl Makeover: Fashion Doll's Laboratory Beauty Salon Game,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74686","966040584",Portrait,,,,,,,
GZ,2015,2015-09-15,V1.2,2015-01-26,Pocket Princess Inc.,MSL125ppi,Glam Doll's Haunted Salon™ Evil Princess Makeover Game,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","74728","950604448",Portrait,,,,,,,
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/2447260023,net.babycareinc.android_pumpkincrafting,Portrait,0,0,0,0,1275,3804,Mediated by DFP at Week 0 & Week 1
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/5400726427,net.babycareinc.android_pumpkincrafting,Portrait,0,0,0,0,1275,3804,Mediated by DFP at Week 0 & Week 1
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/3923993228,net.babycareinc.android_pumpkincrafting,Portrait,0,0,0,0,1275,3804,Mediated by DFP at Week 0 & Week 1
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/6877459621,net.babycareinc.android_pumpkincrafting,Portrait,0,0,0,0,1275,3804,Mediated by DFP at Week 0 & Week 1
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,DFP,Both,Banner,Smart Banner,/50170743/BCI309G-Banner,net.babycareinc.android_pumpkincrafting,Portrait,,,,,1275,3804,Mediated by Mopub
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,DFP,Both,Interstitial,"320x480, 768x1024",/50170743/BCI309G-Interstitial,net.babycareinc.android_pumpkincrafting,Portrait,,,,,1275,3804,Mediated by Mopub
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Mopub,Phone,Banner,"320x50",da109a5f10e246eca2bb784f875e063b,net.babycareinc.android_pumpkincrafting,Portrait,838,2441,17,40,1275,3804,
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Mopub,Phone,Interstitial,"320x480","9efba0d39cc84c359b0da093d3346fa8",net.babycareinc.android_pumpkincrafting,Portrait,394,1648,22,79,1275,3804,
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Mopub,Tablet,Banner,"728x90","733b373d5be24e769431bf158d1b082e",net.babycareinc.android_pumpkincrafting,Portrait,931,2881,11,33,1275,3804,
GZ,2015,2015-09-09,V1.0,2015-10-21,Baby Care Inc,BCI309G,Pumpkin Carve: Halloween Party,Google Play,Mopub,Tablet,Interstitial,"768x1024","2f5c7f3caf8d45d588f35d3e0a8a2cfc",net.babycareinc.android_pumpkincrafting,Portrait,197,680,12,48,1275,3804,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/6238331225,"1038377235",Portrait,5214,7904,116,553,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/9191797625,"1038377235",Portrait,101,120,4,53,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/7715064420,"1038377235",Portrait,12739,20448,426,930,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/1668530821,"1038377235",Portrait,159,209,32,40,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,DFP,Both,Banner,Smart Banner,/50170743/BGI149-Banner,"1038377235",Portrait,,,,,3604,6635,Mediated by Mopub
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,DFP,Both,Interstitial,"320x480, 768x1024",/50170743/BGI149-Interstitial,"1038377235",Portrait,,,,,3604,6635,Mediated by Mopub
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Mopub,Phone,Banner,"320x50","9735e776088741fdaf6ad7b4dfdfaefa","1038377235",Portrait,1261,3274,75,194,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Mopub,Phone,Interstitial,"320x480","3fad92f7127c431cb7a79ff8b7ba8c6a","1038377235",Portrait,68,123,12,25,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Mopub,Tablet,Banner,"728x90","40408e68779b47a8893c4b5866346111","1038377235",Portrait,1638,4076,238,238,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Mopub,Tablet,Interstitial,"768x1024","4e187bc505054d2e97ff7e4e7a5f2c0b","1038377235",Portrait,191,287,91,52,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-23,Beauty Girls Inc,BGI149,Face Paint Girl: Costume Party,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024","72556","1038377235",Portrait,1919,2393,663,595,3604,6635,
GZ,2015,2015-09-09,V1.0,2015-10-21,Beauty Girls Inc,BGI149G,Face Paint Girl: Costume Party,Google Play,Admob,Phone,Banner,"320x50",ca-app-pub-8961013584671357/7575463622,com.beautygirlsinc.android_costumefacepaint,Portrait,53844,96095,496,728,16838,37871,
GZ,2015,2015-09-09,V1.0,2015-10-21,Beauty Girls Inc,BGI149G,Face Paint Girl: Costume Party,Google Play,Admob,Phone,Interstitial,"320x480",ca-app-pub-8961013584671357/1528930021,com.beautygirlsinc.android_costumefacepaint,Portrait,5015,7689,169,435,16838,37871,
GZ,2015,2015-09-09,V1.0,2015-10-21,Beauty Girls Inc,BGI149G,Face Paint Girl: Costume Party,Google Play,Admob,Tablet,Banner,"728x90",ca-app-pub-8961013584671357/9052196825,com.beautygirlsinc.android_costumefacepaint,Portrait,37768,88135,84,351,16838,37871,
GZ,2015,2015-09-09,V1.0,2015-10-21,Beauty Girls Inc,BGI149G,Face Paint Girl: Costume Party,Google Play,Admob,Tablet,Interstitial,"768x1024",ca-app-pub-8961013584671357/3005663222,com.beautygirlsinc.android_costumefacepaint,Portrait,3544,6112,136,289,16838,37871,
